   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    满洲里,         -,     20:37,         -,         -,         -,         -,               -,              -
  2,扎赉诺尔西,     21:00,     21:03,      03分,        23,         0,       9/-,        55/58/63,          80/91
  3,    海拉尔,     22:45,     22:53,      08分,       128,         0,    28.5/-,      74.5/78/85,      113.5/128
  4,    牙克石,     23:59,     00:01,      02分,       202,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,    免渡河,     00:28,     00:30,      02分,     -1209,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,    博克图,     02:00,     02:02,      02分,     -1117,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,    扎兰屯,     03:43,     03:50,      07分,     -1014,         0,      72/-,     129/134/146,        197/222
  8,    碾子山,     04:38,     04:40,      02分,      -959,         0,      78/-,     139/145/157,        214/242
  9,      龙江,     05:07,     05:09,      02分,      -930,         0,      86/-,     152/158/172,        233/263
 10,  富拉尔基,     05:58,     06:09,      11分,      -879,         0,      91/-,     158/165/179,        243/274
 11,    昂昂溪,     06:27,     06:33,      06分,      -850,         0,      91/-,     158/165/179,        243/274
 12,    榆树屯,     06:42,     06:45,      03分,      -835,         0,      93/-,     163/170/184,        251/283
 13,  齐齐哈尔,     07:09,     07:29,      20分,      -808,         0,      93/-,     163/170/184,        251/283
 14,    红旗营,     07:48,     08:01,      13分,      -769,         0,       0/-,           0/0/0,            0/0
 15,    烟筒屯,     08:16,     08:18,      02分,      -741,         0,     102/-,     178/185/201,        274/309
 16,      泰康,     08:35,     08:37,      02分,      -722,         0,     102/-,     178/185/201,        274/309
 17,    大庆西,     09:04,     09:06,      02分,      -693,         0,     105/-,     184/191/208,        285/321
 18,      大庆,     09:15,     09:20,      05分,      -682,         0,     105/-,     184/191/208,        285/321
 19,      安达,     09:40,     09:54,      14分,      -657,         0,     112/-,     194/202/219,        301/339
 20,        宋,     10:14,     10:16,      02分,      -623,         0,     115/-,     200/208/226,        312/352
 21,      肇东,     10:40,     10:42,      02分,      -597,         0,     119/-,     207/215/234,        324/365
 22,  哈尔滨西,     11:57,     11:57,      00分,      -520,         0,   128.5/-,   222.5/231/252,      348.5/393
