   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     23:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      广安,     00:37,     00:42,       5分,        77,       131,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  3,      渠县,     01:10,     01:14,       4分,       110,       169,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  4,      达州,     02:01,     02:08,       7分,       161,       242,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  5,      万州,     04:47,     04:57,      10分,       327,       399,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  6,      利川,     06:15,     06:20,       5分,       415,       501,      72/-,     129/132/136,       197/204
  7,      恩施,     07:06,     07:20,      14分,       466,       562,      78/-,     139/144/148,       214/223
  8,      巴东,     08:31,     08:34,       3分,       551,       663,      91/-,     158/164/169,       243/253
  9,    宜昌东,     09:50,     10:10,      20分,       630,       776,     102/-,     178/184/190,       274/285
 10,      当阳,     10:51,     10:54,       3分,       691,       833,     112/-,     194/200/208,       301/315
 11,      荆门,     11:34,     11:48,      14分,       734,       885,     115/-,     200/206/214,       312/325
 12,      钟祥,     12:26,     12:30,       4分,       786,       934,     119/-,     207/215/221,       324/337
 13,      京山,     13:13,     13:24,      11分,       833,       990,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 14,      天门,     13:45,     13:51,       6分,       865,      1017,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 15,      武昌,     15:33,     15:58,      25分,       973,      1148,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 16,      咸宁,     16:45,     16:50,       5分,      1045,      1228,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 17,      岳阳,     18:36,     18:40,       4分,      1156,      1363,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 18,      长沙,     20:07,     20:17,      10分,      1247,      1510,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 19,      株洲,     21:01,     21:08,       7分,      1301,      1562,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 20,      衡阳,     22:33,     22:42,       9分,      1393,      1696,     198/-,     337/349/361,       530/552
 21,      郴州,     00:23,     00:29,       6分,      1503,      1843,     206/-,     353/365/377,       556/582
 22,      广州,     05:12,         -,          ,      1792,      2210,     243/-,     414/429/444,       737/770
