   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      抚远,         -,     19:00,         -,         -,         -,         -,               -,              -
  2,    前进镇,     20:55,     21:01,      06分,       115,         0,    24.5/-,      70.5/74/80,      108.5/123
  3,    建三江,     21:37,     21:39,      02分,       157,         0,    37.5/-,      83.5/87/95,      125.5/142
  4,      富锦,     22:13,     22:18,      05分,       193,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,    新友谊,     22:57,     23:01,      04分,       237,         0,    50.5/-,    96.5/101/109,      146.5/165
  6,    福利屯,     23:47,     23:50,      03分,       287,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,    佳木斯,     01:05,     01:27,      22分,     -1075,         0,      69/-,     123/128/139,        186/210
  8,      南岔,     03:05,     03:12,      07分,      -955,         0,      86/-,     152/158/172,        233/263
  9,      铁力,     04:37,     04:40,      03分,      -863,         0,     102/-,     178/185/201,        274/309
 10,      绥化,     05:49,     05:51,      02分,      -791,         0,     112/-,     194/202/219,        301/339
 11,    兴隆镇,     06:10,     06:13,      03分,      -770,         0,     115/-,     200/208/226,        312/352
 12,    康金井,     06:36,     06:38,      02分,      -744,         0,     119/-,     207/215/234,        324/365
 13,      呼兰,     06:57,     06:59,      02分,      -723,         0,     119/-,     207/215/234,        324/365
 14,      滨江,     07:28,     07:32,      04分,      -692,         0,     124/-,     215/224/243,        336/379
 15,  哈尔滨西,     07:48,     08:18,      30分,      -672,         0,     124/-,     215/224/243,        336/379
 16,    双城堡,     08:57,     09:00,      03分,      -603,         0,   135.5/-,   232.5/242/263,      360.5/406
 17,      兰棱,     09:16,     09:18,      02分,      -584,         0,   135.5/-,   232.5/242/263,      360.5/406
 18,      扶余,     09:39,     09:42,      03分,      -561,         0,   138.5/-,   238.5/248/270,      372.5/420
 19,      德惠,     10:19,     10:22,      03分,      -521,         0,   141.5/-,   244.5/254/276,      381.5/430
 20,      长春,     11:18,     11:26,      08分,      -462,         0,   152.5/-,   261.5/272/296,      409.5/462
 21,    公主岭,     12:07,     12:10,      03分,      -413,         0,   156.5/-,   268.5/279/303,      422.5/476
 22,    郭家店,     12:27,     12:29,      02分,      -393,         0,   163.5/-,   280.5/292/317,      438.5/494
 23,      四平,     12:54,     12:57,      03分,      -366,         0,   163.5/-,   280.5/292/317,      438.5/494
 24,      昌图,     13:32,     13:43,      11分,      -328,         0,   168.5/-,   288.5/300/326,      450.5/508
 25,      开原,     14:03,     14:06,      03分,      -297,         0,   173.5/-,   296.5/308/335,      464.5/524
 26,      铁岭,     14:28,     14:39,      11分,      -272,         0,   173.5/-,   296.5/308/335,      464.5/524
 27,      沈阳,     15:32,     15:32,      00分,      -208,         0,   180.5/-,   310.5/323/351,      488.5/551
