   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西安,         -,     14:48,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      商洛,     17:14,     17:20,       6分,       146,       180,    28.5/-,  74.5/79.5/82.5,   112.5/118.5
  3,      丹凤,     17:54,     18:00,       6分,       186,       219,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  4,      商南,     19:20,     19:28,       8分,       272,       277,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  5,      西峡,     20:22,     20:27,       5分,       334,       344,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  6,      内乡,     20:57,     21:03,       6分,       369,       387,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  7,      镇平,     21:27,     21:30,       3分,       399,       421,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  8,      南阳,     22:10,     22:40,      30分,       442,       452,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  9,      唐河,     23:29,     23:33,       4分,       521,       510,      72/-,     129/132/136,       197/204
 10,      桐柏,     00:18,     00:23,       5分,       570,       578,      78/-,     139/144/148,       214/223
 11,      信阳,     01:30,     01:42,      12分,       642,       655,      91/-,     158/164/169,       243/253
 12,      潢川,     03:16,     03:23,       7分,       748,       759,     102/-,     178/184/190,       274/285
 13,      固始,     04:11,     04:14,       3分,       803,       822,     112/-,     194/200/208,       301/315
 14,      合肥,     06:23,     06:35,      12分,       935,       999,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 15,      庐江,     07:28,     07:31,       3分,      1000,      1078,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 16,      桐城,     07:59,     08:02,       3分,      1031,      1116,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 17,    安庆西,     08:29,     08:32,       3分,      1061,      1155,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 18,      安庆,     09:30,         -,          ,      1122,      1195,   148.5/-,254.5/263.5/272.5,   398.5/415.5
