   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  张家口南,         -,     22:55,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      宣化,     23:15,     23:18,       3分,        20,        25,       9/-,        55/60/63,         80/86
  3,    下花园,     23:38,     23:41,       3分,        43,        50,      11/-,        57/62/65,     83.5/89.5
  4,      沙城,     00:09,     00:12,       3分,        74,        75,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  5,      保定,     03:59,     04:05,       6分,       304,       336,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,      定州,     04:42,     04:44,       2分,       347,       396,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  7,    石家庄,     05:36,     05:56,      20分,       401,       471,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  8,      元氏,     06:15,     06:17,       2分,       440,       499,      69/-,     123/126/130,       186/194
  9,      邢台,     07:04,     07:08,       4分,       489,       580,      75/-,     133/138/142,       205/214
 10,      邯郸,     07:46,         -,          ,       531,       602,      81/-,     144/148/154,       222/231
