   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      济南,         -,     11:13,         -,         -,         -,         -,               -,              -
  2,      泰山,     12:05,     12:08,      03分,        52,         0,       0/-,           0/0/0,            0/0
  3,      磁窑,     12:34,     12:46,      12分,        81,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,      兖州,     13:21,     13:48,      27分,       128,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,      济宁,     14:11,     14:14,      03分,       178,         0,    28.5/-,      74.5/78/85,      113.5/128
  6,      嘉祥,     14:31,     14:36,      05分,       198,         0,    32.5/-,      78.5/82/89,      118.5/134
  7,      巨野,     14:53,     14:56,      03分,       220,         0,    37.5/-,      83.5/87/95,      125.5/142
  8,      菏泽,     15:39,     15:55,      16分,       266,         0,    43.5/-,     89.5/93/101,      135.5/153
  9,      长垣,     17:10,     17:13,      03分,       357,         0,    53.5/-,    99.5/104/113,      152.5/172
 10,      新乡,     18:22,     18:40,      18分,       429,         0,      69/-,     123/128/139,        186/210
 11,      焦作,     19:30,     19:34,      04分,       497,         0,      75/-,     133/139/151,        205/231
 12,      月山,     19:52,     19:57,      05分,       519,         0,      75/-,     133/139/151,        205/231
 13,      济源,     20:43,     20:47,      04分,       570,         0,      81/-,     144/150/163,        222/251
 14,      洛阳,     22:35,     22:56,      21分,       682,         0,      93/-,     163/170/184,        251/283
 15,      西安,     04:49,     04:49,      00分,      1056,         0,   135.5/-,   232.5/242/263,      360.5/406
