   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西宁,         -,     20:50,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    平安驿,     21:19,     21:23,       4分,        29,        31,       9/-,        55/60/63,     81.5/87.5
  3,    海石湾,     22:19,     22:24,       5分,        89,       110,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  4,      兰州,     23:49,     00:04,      15分,      1619,       216,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  5,      陇西,     02:14,     02:20,       6分,       324,       418,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  6,      甘谷,     03:14,     03:18,       4分,       384,       497,      72/-,     129/132/136,       197/204
  7,      天水,     04:32,     04:37,       5分,       462,       564,      78/-,     139/144/148,       214/223
  8,      宝鸡,     07:21,     07:27,       6分,       631,       719,      98/-,     171/176/182,       263/275
  9,    蔡家坡,     07:57,     07:59,       2分,       667,       762,     102/-,     178/184/190,       274/285
 10,      武功,     08:33,     08:36,       3分,       703,       819,       -/-,           -/-/-,           -/-
 11,      咸阳,     09:09,     09:12,       3分,       739,       869,     112/-,     194/214/224,       301/320
 12,      西安,     09:40,     09:52,      12分,       770,       892,     115/-,     200/220/230,       312/325
 13,      渭南,     10:31,     10:34,       3分,       821,       948,     124/-,     215/223/230,       336/351
 14,      华山,     11:27,     11:32,       5分,       877,      1015,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 15,    三门峡,     13:30,     13:33,       3分,      1000,      1157,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 16,      渑池,     14:24,     14:26,       2分,      1054,      1210,   152.5/-,   261.5/288/301,     409.5/435
 17,      洛阳,     15:20,     15:24,       4分,      1110,      1279,   156.5/-,   270.5/297/310,   422.5/440.5
 18,      郑州,     17:10,     17:32,      22分,      1220,      1403,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 19,      开封,     18:18,     18:21,       3分,      1288,      1475,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 20,      民权,     19:08,     19:11,       3分,      1338,      1554,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 21,    宁陵县,     19:26,     19:28,       2分,      1356,      1571,       -/-,           -/-/-,           -/-
 22,      商丘,     19:57,     20:00,       3分,      1387,      1606,       -/-,           -/-/-,           -/-
 23,      徐州,     21:34,     21:51,      17分,      1484,      1752,     201/-,     343/355/367,       542/566
 24,      蚌埠,     23:34,     23:41,       7分,      1604,      1916,     217/-,     370/383/397,       585/611
 25,      南京,     01:40,     01:46,       6分,      1730,      2100,     236/-,     399/414/428,       629/656
 26,      常州,     03:10,     03:15,       5分,      1820,      2236,     243/-,     414/429/444,       654/684
 27,      无锡,     03:42,     03:46,       4分,      1852,      2275,     251/-,     426/441/456,       673/703
 28,      苏州,     04:20,     04:23,       3分,      1890,      2317,     251/-,     426/441/456,       673/703
 29,      昆山,     04:48,     04:58,      10分,      1918,      2352,   254.5/-,434.5/449.5/464.5,   687.5/717.5
 30,      上海,     05:42,         -,          ,      1972,      2401,   254.5/-,434.5/449.5/464.5,   687.5/717.5
