   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南昌,         -,     15:50,         -,         -,         -,         -,               -,              -
  2,      向塘,     16:09,     16:13,      04分,        19,         0,       9/-,           -/-/-,            -/-
  3,      进贤,     16:40,     16:43,      03分,        50,         0,    12.5/-,           -/-/-,            -/-
  4,      东乡,     17:10,     17:20,      10分,        80,         0,    16.5/-,           -/-/-,            -/-
  5,      余江,     17:34,     17:37,      03分,       104,         0,    19.5/-,           -/-/-,            -/-
  6,      鹰潭,     17:54,     18:08,      14分,       124,         0,       0/-,           -/-/-,            -/-
  7,      贵溪,     18:24,     18:29,      05分,       154,         0,    24.5/-,           -/-/-,            -/-
  8,      弋阳,     18:49,     18:52,      03分,       179,         0,    29.5/-,           -/-/-,            -/-
  9,      横峰,     19:05,     19:08,      03分,       195,         0,    32.5/-,           -/-/-,            -/-
 10,      上饶,     19:36,     19:41,      05分,       226,         0,    40.5/-,           -/-/-,            -/-
 11,      玉山,     20:02,     20:02,      00分,       252,         0,    43.5/-,           -/-/-,            -/-
