   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     11:02,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      南充,     13:09,     13:13,       4分,       127,       213,       -/-,           -/-/-,           -/-
  3,      蓬安,     13:40,     13:44,       4分,       158,       256,    46.5/-,  92.5/96.5/99.5,   136.5/140.5
  4,      营山,     13:56,     14:07,      11分,       174,       271,       -/-,           -/-/-,           -/-
  5,      达州,     15:10,     15:19,       9分,       248,       372,       -/-,           -/-/-,           -/-
  6,      万州,     18:25,     18:33,       8分,       443,       529,       -/-,           -/-/-,           -/-
  7,      恩施,     20:26,     20:34,       8分,       564,       692,       -/-,           -/-/-,           -/-
  8,    宜昌东,     23:02,     23:23,      21分,       720,       906,       -/-,           -/-/-,           -/-
  9,      荆门,     00:37,     00:46,       9分,       815,      1015,   146.5/-,   260.5/287/300,     404.5/429
 10,      武昌,     04:52,     05:22,      30分,      1070,      1271,   173.5/-,305.5/314.5/325.5,   476.5/494.5
 11,      鄂州,     06:22,     06:29,       7分,      1160,      1356,       -/-,           -/-/-,           -/-
 12,      黄石,     06:51,     06:59,       8分,      1189,      1383,       -/-,           -/-/-,           -/-
 13,      阳新,     07:27,     07:34,       7分,      1225,      1420,       -/-,           -/-/-,           -/-
 14,    南昌西,     10:01,     10:15,      14分,      1379,      1633,     208/-,     363/374/387,       568/590
 15,      吉安,     12:43,     12:49,       6分,      1541,      1859,       -/-,           -/-/-,           -/-
 16,      兴国,     14:02,     14:06,       4分,      1620,      1972,       -/-,           -/-/-,           -/-
 17,      赣州,     14:54,     15:14,      20分,      1672,      2045,       -/-,           -/-/-,           -/-
 18,      龙川,     18:05,     18:11,       6分,      1863,      2286,       -/-,           -/-/-,           -/-
 19,      河源,     19:07,     19:10,       3分,      1925,      2361,       -/-,           -/-/-,           -/-
 20,      惠州,     20:04,     20:08,       4分,      1982,      2441,       -/-,           -/-/-,           -/-
 21,    东莞东,     20:53,     20:58,       5分,      2031,      2495,       -/-,           -/-/-,           -/-
 22,    深圳东,     21:34,         -,          ,      2072,      2548,   289.5/-,501.5/517.5/534.5,   791.5/823.5
