   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南宁,         -,     21:18,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      贵港,     23:26,     23:31,       5分,       128,       174,    28.5/-,  74.5/79.5/82.5,   112.5/118.5
  3,      玉林,     00:39,     00:51,      12分,       201,       263,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  4,      陆川,     01:19,     01:22,       3分,       241,       299,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,      文地,     01:53,     01:59,       6分,       275,       342,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  6,      化州,     03:07,     03:10,       3分,       349,       417,       -/-,           -/-/-,           -/-
  7,      茂名,     03:32,     03:36,       4分,       374,       438,       -/-,           -/-/-,           -/-
  8,      肇庆,     07:33,     07:38,       5分,       615,       700,       -/-,           -/-/-,           -/-
  9,      佛山,     09:31,     09:35,       4分,       733,       787,       -/-,           -/-/-,           -/-
 10,      广州,     10:09,     10:32,      23分,       771,       809,     105/-,     184/190/196,       285/297
 11,      东莞,     11:25,     11:27,       2分,       847,       880,     115/-,     200/206/214,       312/325
 12,    深圳东,     12:11,         -,          ,       893,       948,     124/-,     215/223/230,       336/351
