   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      绍兴,         -,     09:16,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      杭州,     10:36,     10:52,      16分,        80,        63,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,    德清西,     11:30,     11:33,       3分,       134,       131,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  4,    长兴南,     12:13,     12:16,       3分,       177,       189,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  5,      宣城,     13:32,     13:35,       3分,       256,       303,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,      芜湖,     14:38,     14:44,       6分,       322,       367,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  7,      巢湖,     15:43,     15:48,       5分,       387,       444,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  8,      合肥,     16:52,     17:07,      15分,       456,       508,      72/-,     129/132/136,       197/204
  9,      固始,     19:20,     19:25,       5分,       604,       685,      93/-,     163/168/174,       251/263
 10,      商城,     19:43,     19:46,       3分,       627,       707,      98/-,     171/176/182,       263/275
 11,      潢川,     20:12,     20:15,       3分,       656,       748,     102/-,     178/184/190,       274/285
 12,      息县,     20:44,     20:47,       3分,       688,       779,     102/-,     178/184/190,       274/285
 13,      罗山,     21:08,     21:12,       4分,       712,       806,       -/-,           -/-/-,           -/-
 14,      信阳,     21:44,     21:54,      10分,       748,       852,     112/-,     194/200/208,       301/315
 15,      桐柏,     23:07,     23:11,       4分,       831,       929,     119/-,     207/215/221,       324/337
 16,      唐河,     23:56,     23:59,       3分,       880,       997,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 17,      镇平,     01:12,     01:16,       4分,       956,      1075,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 18,      内乡,     01:40,     01:44,       4分,       984,      1109,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 19,      西峡,     02:14,     02:18,       4分,      1018,      1152,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 20,      商南,     03:18,     03:22,       4分,      1082,      1219,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 21,      丹凤,     04:11,     04:15,       4分,      1135,      1277,   156.5/-,268.5/279.5/288.5,   422.5/440.5
 22,      商洛,     04:48,     04:52,       4分,      1172,      1316,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 23,      西安,     07:37,     07:52,      15分,      1341,      1496,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 24,      咸阳,     08:10,     08:13,       3分,      1374,      1519,       -/-,           -/-/-,           -/-
 25,      杨陵,     08:52,     08:55,       3分,      1416,      1581,       -/-,           -/-/-,           -/-
 26,    蔡家坡,     09:24,     09:27,       3分,      1448,      1626,       -/-,           -/-/-,           -/-
 27,      宝鸡,     10:04,         -,          ,      1488,      1669,     198/-,     337/349/361,       530/552
