   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     18:25,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    阳泉北,     20:00,     20:34,      34分,        95,       121,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  3,  石家庄北,     21:39,     22:04,      25分,       194,       225,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  4,      晋州,     22:43,     22:56,      13分,       258,       289,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,      辛集,     23:11,     23:13,       2分,       286,       310,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,      衡水,     23:50,     00:08,      18分,       325,       357,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  7,      德州,     00:58,     01:26,      28分,       393,       419,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  8,      沧州,     02:42,     02:46,       4分,       497,       532,      75/-,     133/138/142,       205/214
  9,      天津,     04:36,     04:49,      13分,       611,       658,      91/-,     158/164/169,       243/253
 10,      唐山,     06:09,     06:13,       4分,       704,       781,     105/-,     184/190/196,       285/297
 11,      滦县,     07:39,     08:04,      25分,       794,       852,     115/-,     200/221/230,       312/331
 12,      昌黎,     08:30,     08:33,       3分,       845,       893,     115/-,     200/221/230,       312/331
 13,    北戴河,     08:53,     09:11,      18分,       868,       921,     124/-,     215/237/248,       336/357
 14,   秦皇岛,     09:29,         -,           ,       904,       943,     124/-,     215/237/248,       336/357
