   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      日照,         -,     17:05,         -,         -,         -,         -,               -,              -
  2,      莒南,     17:57,     17:59,      02分,        52,         0,    12.5/-,      58.5/61/66,       89.5/101
  3,      临沂,     18:37,     18:40,      03分,        92,         0,    21.5/-,      67.5/71/77,      102.5/116
  4,      费县,     19:09,     19:11,      02分,       124,         0,    28.5/-,      74.5/78/85,      112.5/127
  5,      平邑,     19:38,     19:40,      02分,       153,         0,    37.5/-,      83.5/87/95,      125.5/142
  6,      泗水,     20:06,     20:08,      02分,       181,         0,    41.5/-,      87.5/91/99,      132.5/150
  7,      曲阜,     20:31,     20:39,      08分,       206,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,      兖州,     21:11,     21:15,      04分,       246,         0,    46.5/-,     92.5/97/105,      140.5/159
  9,      泰山,     22:11,     22:14,      03分,       306,         0,       0/-,           0/0/0,            0/0
 10,      济南,     23:12,     23:32,      20分,       367,         0,      69/-,     123/128/139,        186/210
 11,    天津西,     03:30,     03:39,      09分,       625,         0,     105/-,     184/191/208,        285/321
 12,      北京,     05:20,     05:20,      00分,       735,         0,     124/-,     215/223/230,        336/379
