   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      贵阳,         -,     13:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      福泉,     14:32,     14:36,       4分,         8,       128,    19.5/-,      65.5/73/76,      99.5/106
  3,      凯里,     15:29,     15:34,       5分,        65,       188,    28.5/-,      74.5/82/86,     113.5/121
  4,      施秉,     16:15,     16:20,       5分,       111,       237,    37.5/-,      83.5/92/97,     125.5/134
  5,      镇远,     16:56,     17:01,       5分,       152,       276,    41.5/-,     87.5/97/101,     132.5/141
  6,      玉屏,     18:00,     18:06,       6分,       216,       337,    50.5/-,    96.5/107/111,     146.5/156
  7,      怀化,     19:43,     19:58,      15分,       319,       457,    64.5/-,   115.5/128/133,     175.5/187
  8,      株洲,     02:09,     02:24,      15分,       705,       897,     115/-,     200/221/230,       312/331
  9,      衡阳,     03:49,     03:52,       3分,       805,      1031,   135.5/-,   232.5/256/268,     360.5/383
 10,    韶关东,     07:18,     07:24,       6分,      1014,      1331,   163.5/-,   280.5/309/323,     469.5/498
 11,      广州,     10:28,         -,          ,      1288,      1552,   189.5/-,   322.5/355/371,     561.5/596
