   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      重庆,         -,     21:35,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      广安,     00:17,     00:21,       4分,       162,       131,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  3,      渠县,     00:49,     00:56,       7分,       194,       169,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  4,      达州,     01:41,     01:55,      14分,       246,       242,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  5,      万源,     03:28,     03:33,       5分,       353,       367,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  6,      安康,     04:58,     05:05,       7分,       443,       518,      75/-,     133/138/142,       205/214
  7,      旬阳,     05:43,     05:45,       2分,       488,       562,      78/-,     139/144/148,       214/223
  8,      十堰,     07:54,     07:57,       3分,       619,       720,      98/-,     171/176/182,       263/275
  9,    武当山,     08:15,     08:18,       3分,       640,       739,     102/-,     178/184/190,       274/285
 10,      谷城,     09:09,     09:12,       3分,       694,       811,     112/-,     194/200/208,       301/315
 11,      襄阳,     10:14,     10:38,      24分,       759,       891,     119/-,     207/215/221,       324/337
 12,      邓州,     11:39,     11:42,       3分,       844,       964,     124/-,     215/223/230,       336/351
 13,      南阳,     12:29,     12:32,       3分,       894,      1020,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 14,      南召,     13:17,     13:21,       4分,       942,      1078,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 15,  平顶山西,     14:09,     14:13,       4分,       994,      1142,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 16,      巩义,     16:39,     16:53,      14分,      1144,      1320,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 17,      郑州,     18:22,     18:51,      29分,      1247,      1390,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 18,      开封,     19:39,     19:42,       3分,      1324,      1462,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 19,      兰考,     20:10,     20:13,       3分,      1355,      1505,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 20,    宁陵县,     20:47,     20:51,       4分,      1392,      1571,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 21,      商丘,     21:20,     21:28,       8分,      1425,      1593,     192/-,     328/339/351,       515/537
 22,      曹县,     22:05,     22:15,      10分,      1470,      3546,     192/-,     328/339/351,       515/537
 23,      菏泽,     22:46,     22:49,       3分,      1511,      1688,     198/-,     337/349/361,       530/552
 24,      聊城,     00:17,     00:27,      10分,      1602,      1844,     213/-,     363/375/388,       572/598
 25,      衡水,     02:10,     02:18,       8分,      1715,      1996,     224/-,     381/393/407,       598/625
 26,      天津,     05:28,     05:41,      13分,      1913,      2265,     251/-,     426/441/456,       673/703
 27,      唐山,     07:06,     07:13,       7分,      2011,      2388,   254.5/-,434.5/449.5/464.5,   687.5/717.5
 28,    山海关,     09:24,     09:34,      10分,      2149,      2566,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 29,      兴城,     10:44,     10:47,       3分,      2229,      2687,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 30,    葫芦岛,     11:05,     11:08,       3分,      2250,      2700,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 31,      锦州,     11:47,     11:53,       6分,      2292,      2750,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 32,    沟帮子,     12:33,     12:35,       2分,      2338,      3546,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 33,    大虎山,     13:02,     13:05,       3分,      2367,      3546,   293.5/-,497.5/515.5/533.5,   786.5/822.5
 34,    沈阳北,     14:53,     15:04,      11分,      2478,      2995,   302.5/-,513.5/531.5/549.5,   814.5/851.5
 35,      铁岭,     15:45,     15:47,       2分,      2530,      3062,   302.5/-,513.5/531.5/549.5,   814.5/851.5
 36,      昌图,     16:30,     16:32,       2分,      2575,      3127,   311.5/-,529.5/547.5/566.5,   834.5/871.5
 37,      四平,     17:11,     17:14,       3分,      2616,      3085,     317/-,     536/555/575,       849/887
 38,    郭家店,     17:32,     17:34,       2分,      2637,      3546,     317/-,     536/555/575,       849/887
 39,    公主岭,     17:52,     17:54,       2分,      2657,      3233,     323/-,     546/566/585,       863/901
 40,      长春,     18:38,     18:49,      11分,      2703,      3295,     323/-,     546/566/585,       863/901
 41,      德惠,     19:38,     19:41,       3分,      2763,      3376,     328/-,     554/575/595,       879/918
 42,  哈尔滨西,     21:32,         -,          ,      2877,      3530,     341/-,     576/596/617,       911/952
