   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     07:30,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      涪陵,     08:42,     08:47,       5分,        72,       100,    15.5/-,  61.5/66.5/69.5,     92.5/98.5
  3,      武隆,     09:42,     09:54,      12分,       132,       167,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  4,      彭水,     10:40,     10:50,      10分,       190,       216,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  5,      酉阳,     12:35,     12:40,       5分,       305,       362,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  6,      秀山,     13:11,     13:17,       6分,       311,       406,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  7,      铜仁,     14:24,     14:30,       6分,       384,       509,      72/-,     129/132/136,       197/204
  8,      怀化,     15:31,     15:50,      19分,       451,       602,      81/-,     144/148/154,       222/231
  9,      娄底,     19:49,     19:53,       4分,       709,       917,     119/-,     207/215/221,       324/337
 10,      株洲,     22:00,     22:22,      22分,       840,      1042,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 11,      鹰潭,     03:11,     03:28,      17分,      1151,      1494,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 12,      金华,     07:04,     07:10,       6分,      1384,      1807,     206/-,     353/363/377,       556/582
 13,      义乌,     07:46,     07:55,       9分,      1426,      1855,     213/-,     363/375/388,       572/598
 14,      诸暨,     08:21,     08:37,      16分,      1461,      1907,     217/-,     370/383/397,       585/611
 15,    杭州东,     09:46,     09:52,       6分,      1546,      2000,     224/-,     381/393/407,       598/625
 16,      海宁,     10:28,     10:31,       3分,      1588,      2059,     229/-,     389/403/416,       613/640
 17,      嘉兴,     10:51,     10:54,       3分,      1611,      2087,     236/-,     399/414/428,       629/656
 18,    上海南,     12:15,         -,          ,      1725,      2167,     240/-,     408/421/436,       640/669
