   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      十堰,         -,     11:20,         -,         -,         -,         -,               -,              -
  2,    武当山,     11:38,     11:41,      03分,        18,         0,       8/-,        54/57/61,          78/88
  3,      谷城,     12:32,     12:37,      05分,        72,         0,    15.5/-,      61.5/64/70,       92.5/105
  4,      襄阳,     13:40,     14:05,      25分,       140,         0,    28.5/-,      74.5/78/85,      112.5/127
  5,      邓州,     15:15,     15:20,      05分,       235,         0,    40.5/-,      86.5/90/98,      129.5/146
  6,      南阳,     16:03,     16:07,      04分,       283,         0,    43.5/-,     89.5/93/101,      135.5/153
  7,      鲁山,     17:23,     17:30,      07分,       363,         0,       0/-,           0/0/0,            0/0
  8,  平顶山西,     17:47,     18:20,      33分,       387,         0,    62.5/-,   110.5/115/125,      166.5/188
  9,    平顶山,     18:50,     19:02,      12分,       450,         0,    62.5/-,   110.5/115/125,      166.5/188
 10,      漯河,     21:16,     21:40,      24分,       596,         0,      75/-,     133/139/151,        205/231
 11,      许昌,     22:23,     22:28,      05分,       663,         0,      81/-,     144/150/163,        222/251
 12,      郑州,     23:24,     23:44,      20分,       724,         0,      91/-,     158/165/179,        243/274
 13,      邯郸,     02:29,     02:33,      04分,       909,         0,     119/-,     207/215/234,        324/365
 14,      邢台,     03:06,     03:34,      28分,       946,         0,     124/-,     215/224/243,        336/379
 15,    石家庄,     04:59,     05:05,      06分,      1059,         0,   138.5/-,   238.5/248/270,      372.5/420
 16,      保定,     06:31,     06:41,      10分,      1151,         0,   152.5/-,   261.5/272/296,      409.5/462
 17,    高碑店,     07:18,     07:43,      25分,      1198,         0,   156.5/-,   268.5/279/303,      422.5/476
 18,    北京西,     08:51,     08:51,      00分,      1291,         0,   168.5/-,   288.5/300/326,      450.5/508
