   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南宁,         -,     21:55,         -,         -,         -,         -,               -,              -
  2,      贵港,     00:03,     00:08,      05分,       128,         0,    28.5/-,      74.5/78/85,      112.5/127
  3,      玉林,     01:18,     01:30,      12分,       203,         0,    41.5/-,      87.5/91/99,      132.5/150
  4,      梧州,     03:39,     03:44,      05分,       344,         0,    64.5/-,   115.5/120/131,      175.5/198
  5,      贺州,     05:18,     05:27,      09分,       443,         0,      78/-,     139/145/157,        214/242
  6,      江华,     06:43,     06:48,      05分,       528,         0,      93/-,     163/170/184,        251/283
  7,      江永,     07:07,     07:11,      04分,       552,         0,      93/-,     163/170/184,        251/283
  8,      道州,     07:27,     07:32,      05分,       572,         0,      98/-,     171/178/193,        263/297
  9,      双牌,     08:25,     08:38,      13分,       630,         0,     102/-,     178/185/201,        274/309
 10,      零陵,     09:00,     09:06,      06分,       665,         0,     105/-,     184/191/208,        285/321
 11,      永州,     09:33,     09:53,      20分,       698,         0,     112/-,     194/202/219,        301/339
 12,      邵阳,     11:20,     11:26,      06分,       805,         0,     119/-,     207/215/234,        324/365
 13,      邵东,     11:48,     11:58,      10分,       833,         0,     124/-,     215/224/243,        336/379
 14,    双峰北,     12:27,     12:32,      05分,       872,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,      娄底,     12:57,     13:13,      16分,       902,         0,   135.5/-,   232.5/242/263,      360.5/406
 16,      湘潭,     14:26,     14:42,      16分,       991,         0,   141.5/-,   244.5/254/276,      381.5/430
 17,      株洲,     15:24,     15:55,      31分,      1049,         0,   148.5/-,   254.5/265/288,      398.5/449
 18,      萍乡,     16:46,     16:51,      05分,      1131,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,      宜春,     17:34,     17:38,      04分,      1179,         0,   163.5/-,   280.5/292/317,      438.5/494
 20,      新余,     18:18,     18:23,      05分,      1223,         0,   168.5/-,   288.5/300/326,      450.5/508
 21,      樟树,     19:10,     19:14,      04分,      1275,         0,   173.5/-,   296.5/308/335,      464.5/524
 22,      进贤,     20:19,     20:24,      05分,      1344,         0,   180.5/-,   310.5/323/351,      488.5/551
 23,      鹰潭,     21:15,     21:33,      18分,      1400,         0,       0/-,           0/0/0,            0/0
 24,      上饶,     22:41,     22:45,      04分,      1486,         0,     201/-,     343/357/387,        542/611
 25,      金华,     01:49,     01:55,      06分,      1674,         0,     217/-,     370/385/418,        585/659
 26,      义乌,     02:30,     02:33,      03分,      1715,         0,     224/-,     381/396/430,        598/674
 27,      诸暨,     03:03,     03:06,      03分,      1748,         0,     229/-,     389/404/439,        613/691
 28,      绍兴,     04:16,     04:19,      03分,      1821,         0,     236/-,     399/415/451,        629/709
 29,      余姚,     05:06,     05:09,      03分,      1871,         0,     240/-,     408/424/461,        640/721
 30,      宁波,     06:17,     06:17,      00分,      1942,         0,     243/-,     414/429/468,        654/737
