   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    哈尔滨,         -,     05:12,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      徐家,     05:36,     05:46,      10分,        24,        22,       -/-,           -/-/-,           -/-
  3,      呼兰,     05:57,     05:59,       2分,        45,        32,       5/-,        39/42/44,           -/-
  4,    康金井,     06:25,     06:27,       2分,        73,        59,      11/-,        57/62/65,           -/-
  5,    兴隆镇,     06:53,     06:54,       1分,       101,        97,    15.5/-,  61.5/66.5/69.5,     92.5/98.5
  6,      绥化,     07:26,     07:28,       2分,       134,       125,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  7,      秦家,     07:45,     07:47,       2分,       153,       143, 23.5/35.5,      69.5/77/80,       -/110.5
  8,    四方台,     07:59,     08:01,       2分,       167,       157, 23.5/36.5,      69.5/77/80,       -/111.5
  9,      绥棱,     08:28,     08:30,       2分,       196,       195, 29.5/46.5,      75.5/84/87,       -/121.5
 10,    东边井,     08:47,     08:49,       2分,       215,       215,    32.5/-,      78.5/87/91,       -/124.5
 11,      海伦,     09:00,     09:03,       3分,       228,       227,    37.5/-,      83.5/92/97,       -/131.5
 12,    扎音河,     09:21,     09:28,       7分,       249,       242,       -/-,           -/-/-,           -/-
 13,      海北,     09:41,     09:43,       2分,       269,       254, 40.5/60.5,     86.5/96/100,       -/135.5
 14,      通北,     09:58,     10:04,       6分,       286,       269,    41.5/-,     87.5/97/101,       -/138.5
 15,      李家,     10:30,     10:35,       5分,       318,       290,    43.5/-,     89.5/99/103,       -/141.5
 16,      赵光,     10:55,     10:57,       2分,       343,       306, 46.5/71.5,    92.5/102/107,       -/146.5
 17,      北安,     11:22,     11:28,       6分,       370,       333,    50.5/-,    96.5/106/111,   146.5/152.5
 18,      克东,     11:51,     11:53,       2分,       399,       357,       -/-,           -/-/-,           -/-
 19,      克山,     12:20,         -,           ,       428,       389,    54.5/-,   100.5/110/115,   155.5/161.5
