   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      武昌,         -,     15:20,         -,         -,         -,         -,               -,              -
  2,      咸宁,     16:07,     16:10,      03分,        47,         0,    12.5/-,      58.5/61/66,            -/-
  3,      赤壁,     16:43,     16:46,      03分,        83,         0,    18.5/-,      64.5/67/73,            -/-
  4,    路口铺,     17:36,     17:38,      02分,       136,         0,    28.5/-,      74.5/78/85,            -/-
  5,      岳阳,     18:01,     18:09,      08分,       161,         0,    32.5/-,      78.5/82/89,            -/-
  6,      汨罗,     18:50,     18:52,      02分,       210,         0,    43.5/-,     89.5/93/101,            -/-
  7,      长沙,     19:42,     19:51,      09分,       262,         0,    53.5/-,    99.5/104/113,            -/-
  8,      株洲,     20:30,     20:35,      05分,       310,         0,    62.5/-,   110.5/115/125,            -/-
  9,      衡阳,     22:00,     22:04,      04分,       400,         0,      75/-,     133/139/151,            -/-
 10,      耒阳,     22:49,     22:51,      02分,       449,         0,      86/-,     152/158/172,            -/-
 11,      郴州,     23:50,     23:52,      02分,       510,         0,      93/-,     163/170/184,            -/-
 12,    韶关东,     01:31,     01:37,      06分,       611,         0,     112/-,     194/202/219,            -/-
 13,      广州,     04:02,     04:20,      18分,       762,         0,   138.5/-,   238.5/248/270,            -/-
 14,    东莞东,     05:31,     05:37,      06分,       851,         0,   169.5/-,   285.5/297/323,            -/-
 15,      惠州,     06:20,     06:20,      00分,       900,         0,   177.5/-,   297.5/309/336,            -/-
