   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      临汾,         -,     12:05,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      襄汾,     12:24,     12:27,       3分,        19,        26,       -/-,           -/-/-,           -/-
  3,      侯马,     13:01,     13:07,       6分,        56,        60,       -/-,           -/-/-,           -/-
  4,      闻喜,     13:40,     13:43,       3分,        95,        95,       -/-,           -/-/-,           -/-
  5,      运城,     14:46,     14:54,       8分,       161,       138,       -/-,           -/-/-,           -/-
  6,      永济,     16:00,     16:08,       8分,       235,       194,       -/-,           -/-/-,           -/-
  7,    风陵渡,     16:46,     16:51,       5分,       281,       231,       -/-,           -/-/-,           -/-
  8,      华山,     17:50,     18:03,      13分,       345,       254,       -/-,           -/-/-,           -/-
  9,  三门峡西,     19:55,     19:58,       3分,       470,       373,       -/-,           -/-/-,           -/-
 10,    三门峡,     20:20,     20:23,       3分,       495,       396,       -/-,           -/-/-,           -/-
 11,      洛阳,     22:04,     22:27,      23分,       599,       518,       -/-,           -/-/-,           -/-
 12,      巩义,     23:07,     23:09,       2分,       662,       572,       -/-,           -/-/-,           -/-
 13,      郑州,     00:25,     00:47,      22分,       740,       642,      91/-,     158/164/169,       243/253
 14,      民权,     02:17,     02:19,       2分,       852,       793,       -/-,           -/-/-,           -/-
 15,      商丘,     02:59,     03:15,      16分,       894,       845,       -/-,           -/-/-,           -/-
 16,      徐州,     04:51,     05:10,      19分,      1006,       991,       -/-,           -/-/-,           -/-
 17,      蚌埠,     07:10,     07:40,      30分,      1145,      1155,       -/-,           -/-/-,           -/-
 18,      明光,     08:33,     08:36,       3分,      1228,      1217,       -/-,           -/-/-,           -/-
 19,      南京,     10:50,     11:04,      14分,      1365,      1339,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 20,      常州,     12:31,     12:49,      18分,      1466,      1475,       -/-,           -/-/-,           -/-
 21,      无锡,     13:13,     13:22,       9分,      1508,      1514,       -/-,           -/-/-,           -/-
 22,      苏州,     13:50,         -,          ,      1545,      1556,   189.5/-,322.5/333.5/343.5,   504.5/527.5
