   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南宁,         -,     16:10,         -,         -,         -,         -,               -,              -
  2,    南宁东,     16:24,     16:30,      06分,        14,         0,       8/-,        54/57/61,            -/-
  3,      黎塘,     17:58,     18:01,      03分,       108,         0,    16.5/-,      62.5/65/71,            -/-
  4,      贵港,     18:43,     18:48,      05分,       153,         0,    24.5/-,      70.5/74/80,            -/-
  5,      玉林,     20:04,     20:14,      10分,       234,         0,    40.5/-,      86.5/90/98,            -/-
  6,      陆川,     20:42,     20:45,      03分,       272,         0,    43.5/-,     89.5/93/101,            -/-
  7,      文地,     21:16,     21:19,      03分,       306,         0,    50.5/-,    96.5/101/109,            -/-
  8,      河唇,     21:51,     21:54,      03分,       341,         0,    53.5/-,    99.5/104/113,            -/-
  9,      廉江,     22:04,     22:07,      03分,       354,         0,    53.5/-,    99.5/104/113,            -/-
 10,      湛江,     22:59,     22:59,      00分,       409,         0,    62.5/-,   110.5/115/125,            -/-
