   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    六盘水,         -,     10:45,         -,         -,         -,         -,               -,              -
  2,      六枝,     12:07,     12:14,      07分,        82,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      安顺,     12:54,     13:01,      07分,       129,         0,    23.5/-,      69.5/73/79,      105.5/119
  4,      贵阳,     14:15,     14:40,      25分,       210,         0,    40.5/-,      86.5/90/98,      129.5/146
  5,      凯里,     17:02,     17:15,      13分,       377,         0,    64.5/-,   115.5/120/131,      175.5/198
  6,      玉屏,     19:25,     19:29,      04分,       520,         0,      81/-,     144/150/163,        222/251
  7,      怀化,     21:05,     21:14,      09分,       620,         0,      98/-,     171/178/193,        263/297
  8,      娄底,     01:07,     01:12,      05分,       862,         0,   135.5/-,   232.5/242/263,      360.5/406
  9,      株洲,     03:16,     03:33,      17分,       991,         0,   141.5/-,   244.5/254/276,      381.5/430
 10,      鹰潭,     08:01,     08:14,      13分,      1276,         0,       0/-,           0/0/0,            0/0
 11,      贵溪,     08:30,     08:34,      04分,      1305,         0,     192/-,     328/341/371,        515/580
 12,      上饶,     09:35,     09:40,      05分,      1370,         0,     198/-,     337/350/381,        530/597
 13,      玉山,     10:01,     10:04,      03分,      1396,         0,     201/-,     343/357/387,        542/611
 14,      金华,     11:51,     11:57,      06分,      1506,         0,     217/-,     370/385/418,        585/659
 15,    杭州东,     14:05,     14:11,      06分,      1640,         0,     236/-,     399/415/451,        629/709
 16,      海宁,     14:47,     14:50,      03分,      1682,         0,     240/-,     408/424/461,        640/721
 17,      嘉兴,     15:12,     15:15,      03分,      1707,         0,     240/-,     408/424/461,        640/721
 18,      嘉善,     15:30,     15:33,      03分,      1725,         0,     243/-,     414/430/468,        654/737
 19,      松江,     16:21,     16:24,      03分,      1776,         0,     243/-,     414/430/468,        654/737
 20,    上海南,     16:56,     16:56,      00分,      1811,         0,     251/-,     426/443/481,        673/758
