   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      泰州,         -,     12:38,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      江都,     13:10,     13:29,      19分,        20,        39,       -/-,           -/-/-,           -/-
  3,      扬州,     13:49,     13:53,       4分,        59,        64,       -/-,           -/-/-,           -/-
  4,    滁州北,     15:24,     15:28,       4分,       154,       187,       -/-,           -/-/-,           -/-
  5,      蚌埠,     17:01,     17:53,      52分,       251,       314,       -/-,           -/-/-,           -/-
  6,      合肥,     19:58,     20:28,      30分,       428,       445,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  7,      庐江,     21:23,     21:27,       4分,       513,       601,       -/-,           -/-/-,           -/-
  8,      太湖,     23:15,     23:18,       3分,       625,       663,       -/-,           -/-/-,           -/-
  9,      九江,     00:52,     00:58,       6分,       722,       772,     102/-,     178/184/190,       274/285
 10,      吉安,     05:00,     05:06,       6分,       970,      1133,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 11,      赣州,     07:24,     07:31,       7分,      1114,      1319,       -/-,           -/-/-,           -/-
 12,      信丰,     08:27,     08:31,       4分,      1177,      1832,       -/-,           -/-/-,           -/-
 13,      龙南,     09:11,     09:16,       5分,      1221,      1832,       -/-,           -/-/-,           -/-
 14,      龙川,     10:49,     10:55,       6分,      1319,      1715,       -/-,           -/-/-,           -/-
 15,      河源,     11:51,     11:54,       3分,      1381,      1635,       -/-,           -/-/-,           -/-
 16,      惠州,     12:48,     12:51,       3分,      1438,      1715,       -/-,           -/-/-,           -/-
 17,    东莞东,     13:36,     13:40,       4分,      1486,      1769,       -/-,           -/-/-,           -/-
 18,    深圳东,     14:15,         -,          ,      1537,      1834,     248/-,     415/457/478,       651/691
