   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    宜昌东,         -,     13:55,         -,         -,         -,         -,               -,              -
  2,      当阳,     15:06,     15:09,      03分,        71,         0,       0/-,           0/0/0,            0/0
  3,      荆门,     15:46,     15:49,      03分,       111,         0,       0/-,           0/0/0,            0/0
  4,      襄阳,     17:23,     17:43,      20分,       208,         0,       0/-,           0/0/0,            0/0
  5,      枣阳,     18:26,     18:29,      03分,       271,         0,       0/-,           0/0/0,            0/0
  6,      信阳,     21:12,     21:29,      17分,       437,         0,       0/-,           0/0/0,            0/0
  7,      罗山,     22:01,     22:05,      04分,       486,         0,       0/-,           0/0/0,            0/0
  8,      息县,     22:26,     22:30,      04分,       511,         0,      75/-,     133/139/151,        205/231
  9,      潢川,     22:59,     23:03,      04分,       544,         0,       0/-,           0/0/0,            0/0
 10,      商城,     23:29,     23:35,      06分,       574,         0,      86/-,     152/158/172,        233/263
 11,      固始,     23:53,     23:57,      04分,       598,         0,       0/-,           0/0/0,            0/0
 12,      合肥,     02:50,     03:05,      15分,       775,         0,       0/-,           0/0/0,            0/0
 13,      扬州,     05:21,     05:25,      04分,       926,         0,       0/-,           0/0/0,            0/0
 14,      泰州,     06:05,     06:17,      12分,       970,         0,       0/-,           0/0/0,            0/0
 15,    海安县,     06:51,     06:55,      04分,      1016,         0,   164.5/-,   288.5/300/326,      451.5/509
 16,      南通,     07:36,     07:36,      00分,      1061,         0,       0/-,           0/0/0,            0/0
