   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      赤峰,         -,     07:37,         -,         -,         -,         -,               -,              -
  2,      马林,     08:01,     08:03,      02分,        24,         0,       4/-,        38/40/43,            -/-
  3,    元宝山,     08:12,     08:14,      02分,        35,         0,       4/-,        38/40/43,            -/-
  4,      热水,     08:29,     08:38,      09分,        52,         0,       5/-,        39/41/44,            -/-
  5,      平庄,     08:54,     08:56,      02分,        77,         0,       0/-,           0/0/0,            -/-
  6,      乃林,     09:12,     09:13,      01分,        95,         0,       5/-,        39/41/44,           -/-
  7,      汐子,     09:25,     09:27,      02分,       108,         0,       5/-,        39/41/44,           -/-
  8,      二龙,     09:37,     09:39,      02分,       120,         0,       5/-,        39/41/44,            -/-
  9,      天义,     09:51,     09:55,      04分,       134,         0,       5/-,        39/41/44,            -/-
 10,      沙海,     10:10,     10:12,      02分,       153,         0,       6/-,        40/42/46,            -/-
 11,    叶柏寿,     10:38,     10:44,      06分,       181,         0,     8.5/-,      42.5/45/48,            -/-
 12,      朝阳,     12:08,     12:11,      03分,       271,         0,    15.5/-,      49.5/52/56,            -/-
 13,    北票南,     12:52,     12:58,      06分,       315,         0,    18.5/-,      52.5/55/60,            -/-
 14,      上园,     13:18,     13:20,      02分,       341,         0,    21.5/-,      55.5/58/63,            -/-
 15,      义县,     13:48,     13:54,      06分,       371,         0,    23.5/-,      57.5/60/65,            -/-
 16,    八角台,     14:22,     14:24,      02分,       405,         0,    24.5/-,      58.5/61/66,            -/-
 17,      锦州,     14:49,     15:00,      11分,       432,         0,    27.5/-,      61.5/64/70,            -/-
 18,    葫芦岛,     15:40,     15:42,      02分,       483,         0,    30.5/-,      64.5/67/73,            -/-
 19,      兴城,     16:01,     16:03,      02分,       504,         0,    31.5/-,      65.5/68/74,            -/-
 20,      绥中,     16:41,     16:43,      02分,       544,         0,    36.5/-,      73.5/77/83,            -/-
 21,    山海关,     17:43,     17:43,      00分,       606,         0,      41/-,        82/86/93,            -/-
