   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      伊春,         -,     07:52,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      美溪,     08:19,     08:22,       3分,        27,        24,       9/-,        55/60/63,           -/-
  3,      苔青,     08:39,     08:41,       2分,        47,        38,       9/-,        55/60/63,           -/-
  4,      西林,     08:56,     08:59,       3分,        64,        49,       -/-,           -/-/-,           -/-
  5,    金山屯,     09:19,     09:22,       3分,        87,        62,    12.5/-,  58.5/63.5/66.5,           -/-
  6,      南岔,     10:17,     10:32,      15分,       145,       104,       -/-,           -/-/-,           -/-
  7,      朗乡,     11:06,     11:08,       2分,       194,       151,    23.5/-,  69.5/74.5/77.5,           -/-
  8,      铁力,     12:02,     12:04,       2分,       250,       231,       -/-,           -/-/-,           -/-
  9,      庆安,     12:34,     12:36,       2分,       282,       279,       -/-,           -/-/-,           -/-
 10,      绥化,     13:17,     13:21,       4分,       325,       333,       -/-,           -/-/-,           -/-
 11,    兴隆镇,     13:40,     13:42,       2分,       348,       458,    64.5/-,115.5/119.5/122.5,           -/-
 12,    哈尔滨,     14:47,     15:00,      13分,       415,       467,      69/-,     123/126/130,           -/-
 13,    对青山,     15:43,     15:53,      10分,       471,       489,       -/-,           -/-/-,           -/-
 14,      肇东,     16:13,     16:32,      19分,       501,       539,    75/118,     133/138/142,           -/-
 15,      尚家,     16:42,     16:46,       4分,       530,       532,      78/-,           -/-/-,           -/-
 16,        宋,     17:00,     17:03,       3分,       548,       554,    81/128,           -/-/-,           -/-
 17,      安达,     18:04,     18:06,       2分,       612,       614,      86/-,     152/156/161,           -/-
 18,    卧里屯,     18:15,     18:17,       2分,       623,       624,    86/136,           -/-/-,           -/-
 19,      大庆,     18:32,     18:34,       2分,       640,       617,       -/-,           -/-/-,           -/-
 20,    大庆西,     18:43,     18:45,       2分,       651,       635,       -/-,           -/-/-,           -/-
 21,      泰康,     19:26,     19:28,       2分,       694,       670,      93/-,     163/168/174,           -/-
 22,    烟筒屯,     19:48,     19:50,       2分,       716,       696,      98/-,     171/176/182,           -/-
 23,  齐齐哈尔,     20:49,         -,          ,       777,       764,     102/-,     178/184/190,           -/-
