   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  乌鲁木齐,         -,     21:15,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,乌鲁木齐南,     21:30,     21:48,      18分,        15,         9,       -/-,           -/-/-,           -/-
  3,    吐鲁番,     23:35,     23:41,       6分,       140,       145,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  4,      鄯善,     01:17,     01:23,       6分,       242,       293,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,      哈密,     04:18,     04:27,       9分,       423,       556,      78/-,     139/144/148,           -/-
  6,      柳园,     08:20,     08:30,      10分,       665,       877,     115/-,     200/206/214,       312/325
  7,      玉门,     10:21,     10:24,       3分,       736,      1042,   135.5/-,232.5/240.5/247.5,   360.5/377.5
  8,    嘉峪关,     12:00,     12:14,      14分,       835,      1174,   148.5/-,254.5/263.5/272.5,   398.5/415.5
  9,      张掖,     14:34,     14:44,      10分,       989,      1397,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 10,      金昌,     16:38,     16:41,       3分,      1113,      1567,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 11,      武威,     17:32,     17:38,       6分,      1167,      1641,     192/-,     328/339/351,       515/537
 12,    武威南,     17:53,     17:55,       2分,      1188,      1654,     192/-,     328/339/351,       515/537
 13,      兰州,     21:11,     21:26,      15分,      1386,      1944,     217/-,     370/383/397,       585/611
 14,      定西,     22:46,     22:48,       2分,      1481,      2062,     229/-,     389/403/416,       613/640
 15,      陇西,     23:42,     23:44,       2分,      1537,      2146,     240/-,     408/421/436,       640/669
 16,      天水,     01:49,     01:57,       8分,      1664,      2292,     251/-,     426/441/456,       673/703
 17,      宝鸡,     04:35,     04:43,       8分,      1830,      2447,   263.5/-,446.5/462.5/477.5,   704.5/735.5
 18,      咸阳,     06:13,     06:16,       3分,      1928,      2597,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 19,      西安,     06:40,     06:50,      10分,      1955,      2620,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 20,      潼关,     08:33,     08:37,       4分,      2068,      2755,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 21,  三门峡西,     09:57,     09:59,       2分,      2152,      2862,   290.5/-,491.5/515.5/533.5,   775.5/822.5
 22,    三门峡,     10:23,     10:25,       2分,      2178,      2885,   293.5/-,497.5/515.5/533.5,   786.5/822.5
 23,      渑池,     11:16,     11:19,       3分,      2231,      2938,       -/-,           -/-/-,           -/-
 24,      洛阳,     12:13,     12:16,       3分,      2288,      3007,   302.5/-,513.5/531.5/549.5,   814.5/851.5
 25,      郑州,     13:49,     14:07,      18分,      2384,      3131,   313.5/-,529.5/547.5/566.5,   834.5/871.5
 26,      开封,     15:07,     15:11,       4分,      2462,      3203,     317/-,     536/555/575,       849/887
 27,      兰考,     15:39,     15:43,       4分,      2494,      3246,       -/-,           -/-/-,           -/-
 28,      民权,     16:06,     16:10,       4分,      2521,      3282,     323/-,     546/566/585,       863/901
 29,    宁陵县,     16:25,     16:35,      10分,      2540,      3299,     323/-,     546/566/585,       863/901
 30,      商丘,     17:03,     17:07,       4分,      2578,      3334,     328/-,     554/575/595,       879/918
 31,   虞城县,     17:27,     17:30,       3分,      2602,      3354,     328/-,     554/575/595,       879/918
 32,      砀山,     17:58,     18:01,       3分,      2633,      3397,     335/-,     566/585/606,       896/937
 33,      徐州,     19:14,     19:40,      26分,      2709,      3480,     341/-,     576/596/617,       911/952
 34,      蚌埠,     21:22,     21:34,      12分,      2837,      3644,     352/-,     595/616/637,       940/982
 35,    滁州北,     23:06,     23:09,       3分,      2941,      3771,       -/-,           -/-/-,           -/-
 36,      南京,     23:53,         -,          ,      3038,      3837,     365/-,     615/638/660,      976/1019
