   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      银川,         -,     18:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    青铜峡,     19:15,     19:19,       4分,        75,        66,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,      中宁,     20:01,     20:09,       8分,       121,       118,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  4,      中卫,     20:51,     21:10,      19分,       171,       162,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  5,      同心,     22:42,     22:46,       4分,       282,       260,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  6,      固原,     00:46,     00:51,       5分,       406,       379,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  7,      平凉,     02:49,     02:59,      10分,       529,       470,      69/-,     123/126/130,       186/194
  8,    安口窑,     03:52,     03:54,       2分,       592,       519,      72/-,     129/132/136,       197/204
  9,      陇县,     04:53,     05:02,       9分,       653,       573,      78/-,     139/144/148,       214/223
 10,    蔡家坡,     06:41,     06:43,       2分,       761,       676,      93/-,     163/168/174,       251/263
 11,      杨陵,     07:11,     07:14,       3分,       791,       721,      98/-,     171/176/182,       263/275
 12,      咸阳,     07:53,     07:57,       4分,       833,       783,     105/-,     184/190/196,       285/297
 13,      西安,     08:28,         -,          ,       868,       806,     105/-,     184/190/196,       285/297
