   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     10:36,         -,         -,         -,         -,               -,              -
  2,    韶关东,     12:55,     13:01,      06分,       139,         0,    37.5/-,      83.5/87/95,      120.5/136
  3,      郴州,     14:40,     14:45,      05分,       244,         0,    53.5/-,    99.5/104/113,      195.5/221
  4,      衡阳,     16:30,     16:36,      06分,       354,         0,      75/-,     133/139/151,        255/288
  5,      株洲,     18:01,     18:07,      06分,       445,         0,      91/-,     158/165/179,        301/339
  6,      长沙,     18:50,     19:10,      20分,       494,         0,      98/-,     171/178/193,        307/346
  7,      益阳,     20:16,     20:23,      07分,       580,         0,     105/-,     184/191/208,        349/394
  8,      常德,     21:29,     21:34,      05分,       653,         0,     119/-,     207/215/234,        374/422
  9,  石门县北,     22:38,     22:53,      15分,       722,         0,   128.5/-,   222.5/231/252,      402.5/454
 10,      襄阳,     03:21,     03:44,      23分,      1005,         0,   163.5/-,   280.5/292/317,      512.5/578
 11,      十堰,     05:47,     05:52,      05分,      1151,         0,   180.5/-,   310.5/323/351,      561.5/633
 12,    白河东,     06:51,     06:53,      02分,      1215,         0,   189.5/-,   322.5/335/364,      574.5/647
 13,      旬阳,     07:39,     07:47,      08分,      1263,         0,     198/-,     337/350/381,        602/678
 14,      安康,     08:26,     08:48,      22分,      1310,         0,     198/-,     337/350/381,        616/694
 15,      万源,     10:58,     11:00,      02分,      1462,         0,     213/-,     363/377/410,        656/739
 16,      宣汉,     12:39,     12:45,      06分,      1563,         0,     217/-,     370/385/418,        667/752
 17,      达州,     13:48,     13:48,      00分,      1632,         0,     224/-,     381/396/430,        682/769
