   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      烟台,         -,     09:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      桃村,     10:09,     10:15,       6分,        49,        54,      11/-,        57/62/65,     86.5/92.5
  3,      海阳,     10:31,     10:37,       6分,        71,        73,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  4,      莱西,     11:22,     11:30,       8分,       122,       128,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  5,      蓝村,     12:20,     12:23,       3分,       180,       183,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  6,      潍坊,     13:44,     13:52,       8分,       264,       314,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  7,      淄博,     14:56,     15:04,       8分,       336,       414,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  8,      济南,     17:04,     17:11,       7分,       464,       524,      75/-,     133/138/142,       205/214
  9,      泰山,     18:03,     18:05,       2分,       523,       597,      81/-,     144/148/154,       222/231
 10,      兖州,     19:03,     19:06,       3分,       583,       680,      93/-,     163/168/174,       251/263
 11,      滕州,     20:11,     20:13,       2分,       651,       676,     102/-,     178/184/190,       274/285
 12,    枣庄西,     20:35,     20:38,       3分,       675,       775,     102/-,     178/184/190,       274/285
 13,      徐州,     21:37,     22:03,      26分,       737,       843,     112/-,     194/200/208,       301/315
 14,      蚌埠,     23:52,     23:55,       3分,       872,      1007,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 15,      南京,     01:58,     02:04,       6分,       998,      1191,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 16,      常州,     03:30,     03:34,       4分,      1090,      1327,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 17,      无锡,     04:01,     04:09,       8分,      1121,      1366,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 18,      苏州,     04:38,     04:43,       5分,      1158,      1408,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 19,    上海南,     06:18,     06:51,      33分,      1258,      1506,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 20,      松江,     07:09,     07:12,       3分,      1309,      1532,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 21,      嘉善,     07:34,     07:43,       9分,      1334,      1568,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 22,      嘉兴,     07:58,     08:08,      10分,      1358,      1586,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 23,      海宁,     08:34,     08:37,       3分,      1394,      1614,     192/-,     328/339/351,       515/537
 24,      杭州,     09:50,     09:58,       8分,      1470,      1679,     198/-,     337/349/361,       530/552
 25,      义乌,     11:32,     11:35,       3分,      1572,      1818,     206/-,     353/365/377,       556/582
 26,      金华,     12:24,         -,          ,      1624,      1866,     213/-,     363/375/388,       572/598
