   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      天津,         -,     21:38,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    廊坊北,     22:20,     22:22,       2分,        42,        63,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,      北京,     23:19,     23:41,      22分,       101,       137,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  4,      宣化,     02:41,     02:44,       3分,       303,       308,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  5,  张家口南,     03:14,     03:29,      15分,       336,       333,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  6,    集宁南,     06:29,     06:47,      18分,       531,       511,      72/-,     129/132/136,       197/204
  7,呼和浩特东,     08:10,     08:35,      25分,       632,       661,      91/-,     158/164/169,       243/253
  8,    包头东,     10:14,     10:22,       8分,       756,       818,     105/-,     184/190/196,       285/297
  9,      包头,     10:39,     10:47,       8分,       781,       834,     112/-,     194/200/208,       301/315
 10,      临河,     13:21,     13:27,       6分,       943,      1052,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 11,      乌海,     15:10,     15:15,       5分,      1052,      1195,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 12,      惠农,     16:02,     16:14,      12分,      1104,      1243,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 13,    石嘴山,     17:24,     17:32,       8分,      1186,      1290,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 14,      银川,     18:25,     18:46,      21分,      1247,      1345,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 15,      中卫,     22:00,     22:13,      13分,      1462,      1507,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 16,      景泰,     00:33,     00:37,       4分,      1615,      1639,     192/-,     328/339/351,       515/537
 17,    白银西,     02:21,     02:41,      20分,      1723,      1726,     201/-,     343/355/367,       542/566
 18,      兰州,     04:23,     04:42,      19分,      1845,      1813,     206/-,     353/365/377,       556/582
 19,      西宁,     06:56,         -,          ,      1998,      2011,     224/-,     381/393/407,       598/625
