   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      安阳,         -,     16:14,         -,         -,         -,         -,               -,              -
  2,      汤阴,     16:31,     16:33,      02分,        17,         0,       9/-,        55/58/63,          80/91
  3,      鹤壁,     16:48,     16:50,      02分,        34,         0,      11/-,        56/60/65,        83.5/95
  4,      卫辉,     17:15,     17:41,      26分,        61,         0,    14.5/-,      60.5/63/69,       90.5/102
  5,      新乡,     17:58,     18:15,      17分,       104,         0,    16.5/-,      62.5/65/71,      96.5/109
  6,      郑州,     19:16,     19:34,      18分,       182,         0,    28.5/-,      64.5/68/85,      113.5/128
  7,      开封,     20:21,     20:26,      05分,       247,         0,    40.5/-,      86.5/90/98,      129.5/146
  8,      兰考,     20:54,     21:18,      24分,       280,         0,    46.5/-,     92.5/96/105,      140.5/159
  9,      民权,     21:40,     21:45,      05分,       326,         0,    50.5/-,    96.5/101/109,      146.5/165
 10,      商丘,     22:25,     22:31,      06分,       371,         0,    54.5/-,   100.5/105/114,      155.5/166
 11,      徐州,     00:08,     00:14,      06分,       474,         0,      65/-,     133/139/151,        205/231
 12,      蚌埠,     02:24,     02:27,      03分,       610,         0,      93/-,     160/163/184,        251/283
 13,    滁州北,     03:45,     03:48,      03分,       691,         0,     112/-,     194/202/219,        301/339
 14,      南京,     04:32,     04:38,      06分,       738,         0,     115/-,     200/208/225,       312/352
 15,      镇江,     05:45,     05:48,      03分,       811,         0,     124/-,     215/224/243,        336/369
 16,      常州,     06:32,     06:36,      04分,       858,         0,       0/-,           0/0/0,            0/0
 17,      无锡,     07:04,     07:07,      03分,       890,         0,   135.5/-,   232.5/242/263,      360.5/406
 18,      苏州,     07:38,     07:41,      03分,       924,         0,   141.5/-,   244.5/254/266,      381.5/430
 19,      昆山,     08:10,     08:13,      03分,       956,         0,   141.5/-,   244.5/254/266,      381.5/430
 20,      上海,     09:32,     09:32,      00分,      1038,         0,   148.5/-,   254.5/265/288,      398.5/449
