   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     07:36,         -,         -,         -,         -,               -,              -
  2,      绵阳,     09:06,     09:13,      07分,        90,         0,    18.5/-,      64.5/67/73,       97.5/110
  3,      江油,     09:50,     09:57,      07分,       134,         0,    23.5/-,      69.5/73/79,      105.5/119
  4,      广元,     12:54,     13:06,      12分,       318,         0,    46.5/-,     92.5/97/105,      140.5/159
  5,    阳平关,     14:40,     14:43,      03分,       424,         0,    54.5/-,   100.5/105/114,      155.5/176
  6,      略阳,     16:12,     16:29,      17分,       516,         0,    64.5/-,   115.5/120/131,      175.5/198
  7,      凤县,     18:13,     18:40,      27分,       637,         0,      78/-,     139/145/157,        214/242
  8,      凤州,     18:59,     19:01,      02分,       683,         0,      78/-,     139/145/157,        214/242
  9,      秦岭,     19:47,     20:01,      14分,       731,         0,      86/-,     152/158/172,        233/263
 10,      宝鸡,     21:10,     21:20,      10分,       814,         0,      91/-,     158/165/179,        243/274
 11,      咸阳,     22:50,     22:59,      09分,       914,         0,     105/-,     184/191/208,        285/321
 12,      西安,     23:23,     23:46,      23分,       947,         0,     112/-,     194/202/219,        301/339
 13,      延安,     02:57,     03:03,      06分,      1161,         0,   148.5/-,   254.5/265/288,      398.5/449
 14,      绥德,     05:19,     05:49,      30分,      1303,         0,   163.5/-,   280.5/292/317,      438.5/494
 15,      吴堡,     06:28,     06:31,      03分,      1372,         0,   168.5/-,   288.5/300/326,      450.5/508
 16,      吕梁,     07:05,     07:22,      17分,      1409,         0,   173.5/-,   296.5/308/335,      464.5/524
 17,      汾阳,     08:15,     08:19,      04分,      1479,         0,   180.5/-,   310.5/323/351,      488.5/551
 18,      文水,     08:33,     08:37,      04分,      1497,         0,   180.5/-,   310.5/323/351,      488.5/551
 19,      交城,     08:50,     08:54,      04分,      1514,         0,   180.5/-,   310.5/323/351,      488.5/551
 20,      太原,     09:45,     10:03,      18分,      1569,         0,       0/-,           0/0/0,            0/0
 21,    阳泉北,     11:03,     11:05,      02分,      1647,         0,     201/-,     343/357/387,        542/611
 22,  石家庄北,     12:10,     12:31,      21分,      1714,         0,     206/-,     353/367/399,        556/627
 23,      辛集,     13:26,     13:29,      03分,      1790,         0,     217/-,     370/385/418,        585/659
 24,      饶阳,     14:39,     14:41,      02分,      1863,         0,     229/-,     389/404/439,        613/691
 25,      任丘,     15:18,     15:20,      02分,      1902,         0,     236/-,     399/415/451,        629/709
 26,      霸州,     15:56,     16:06,      10分,      1940,         0,     240/-,     408/424/461,        640/721
 27,      天津,     17:30,     18:00,      30分,      2034,         0,     243/-,     414/430/468,        654/737
 28,      唐山,     19:20,     19:22,      02分,      2144,         0,   254.5/-,   434.5/452/491,      687.5/775
 29,    秦皇岛,     21:03,     21:16,      13分,      2247,         0,   268.5/-,   455.5/473/514,      718.5/810
 30,    山海关,     21:41,     21:47,      06分,      2285,         0,   268.5/-,   455.5/473/514,      718.5/810
 31,    沈阳北,     01:49,     01:57,      08分,      2533,         0,   299.5/-,   507.5/527/573,      802.5/904
 32,      四平,     03:48,     04:05,      17分,      2652,         0,   313.5/-,   529.5/550/598,      834.5/940
 33,      长春,     05:45,     05:58,      13分,      2769,         0,     317/-,     536/557/605,        849/957
 34,      德惠,     06:45,     06:47,      02分,      2829,         0,     328/-,     554/576/626,        879/990
 35,      扶余,     07:30,     07:33,      03分,      2874,         0,     328/-,     554/576/626,        879/990
 36,    哈尔滨,     08:49,     09:19,      30分,      2953,         0,     341/-,     576/598/650,       911/1026
 37,      绥化,     10:44,     10:47,      03分,      3068,         0,     348/-,     586/609/662,       927/1044
 38,      庆安,     11:23,     11:28,      05分,      3107,         0,     352/-,     595/618/672,       940/1059
 39,      铁力,     11:59,     12:01,      02分,      3143,         0,     352/-,     595/618/672,       940/1059
 40,      南岔,     13:26,     13:28,      02分,      3230,         0,     365/-,     615/639/694,       976/1100
 41,    浩良河,     14:09,     14:11,      02分,      3273,         0,     372/-,     627/651/708,       994/1120
 42,      汤原,     14:34,     14:36,      02分,      3298,         0,     372/-,     627/651/708,       994/1120
 43,    佳木斯,     15:14,     15:14,      00分,      3338,         0,   376.5/-,   635.5/660/717,    1008.5/1136
