   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    哈尔滨,         -,     09:39,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      扶余,     10:47,     10:49,       2分,        68,       102,    16.5/-,      62.5/69/72,      96.5/103
  3,      德惠,     11:26,     11:28,       2分,       107,       156,    24.5/-,      70.5/78/82,     108.5/116
  4,      长春,     12:25,     12:33,       8分,       166,       246,    40.5/-,     86.5/96/100,     129.5/138
  5,      四平,     14:00,     14:03,       3分,       261,       361,    53.5/-,    99.5/110/115,     152.5/162
  6,      昌图,     14:36,     14:47,      11分,       297,       414,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  7,      开原,     15:07,     15:10,       3分,       328,       445,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  8,      铁岭,     15:32,     15:35,       3分,       353,       479,      69/-,     123/136/142,       186/198
  9,    沈阳北,     16:26,     16:35,       9分,       407,       546,      75/-,     133/147/153,       205/218
 10,    大虎山,     18:08,     18:14,       6分,       509,       685,      93/-,     163/180/188,       251/267
 11,    沟帮子,     18:43,     18:46,       3分,       544,       727,      98/-,     171/189/197,       263/279
 12,      锦州,     19:29,     19:34,       5分,       590,       791,     102/-,     178/196/205,       274/291
 13,    葫芦岛,     20:07,     20:09,       2分,       628,       841,     112/-,     194/214/224,       301/320
 14,      绥中,     20:53,     20:56,       3分,       674,       910,     115/-,     200/221/230,       312/331
 15,    山海关,     21:42,     21:52,      10分,       723,       975,     124/-,     215/237/248,       336/357
 16,    秦皇岛,     22:13,     22:39,      26分,       754,       991,     124/-,     215/237/248,       336/357
 17,      唐山,     00:25,     00:28,       3分,       865,      1153,   141.5/-,   244.5/269/282,     381.5/405
 18,      天津,     01:53,     02:35,      42分,       974,      1276,   156.5/-,   268.5/296/309,     422.5/448
 19,      霸州,     04:03,     04:36,      33分,      1104,      1322,   168.5/-, 288.5/298.5/329,   450.5/470.5
 20,      保定,     05:40,     05:46,       6分,      1201,      1549,   180.5/-,   310.5/342/358,     488.5/518
 21,      定州,     06:23,     06:25,       2分,      1244,      1609,   189.5/-,   322.5/355/371,     504.5/535
 22,    石家庄,     07:17,     07:29,      12分,      1298,      1684,     192/-,     328/361/378,       515/546
 23,      邢台,     08:32,     08:34,       2分,      1373,      1734,     201/-,     343/378/395,       542/575
 24,      邯郸,     09:12,         -,          ,      1413,      1744,       -/-,           -/-/-,           -/-
