   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     23:51,         -,         -,         -,         -,               -,              -
  2,      遂宁,     01:18,     01:20,      02分,        87,         0,    23.5/-,      69.5/73/79,      104.5/118
  3,      南充,     02:03,     02:07,      04分,       132,         0,    36.5/-,      81.5/85/92,      120.5/136
  4,      达州,     03:43,     03:53,      10分,       232,         0,    64.5/-,   124.5/130/141,      188.5/213
  5,      万州,     06:27,     06:47,      20分,       396,         0,      86/-,     164/171/186,        253/285
  6,      恩施,     08:48,     08:54,      06分,       537,         0,     107/-,     196/204/222,        301/339
  7,    宜昌东,     13:22,     13:40,      18分,       811,         0,     133/-,     238/248/269,        367/414
  8,      当阳,     14:31,     14:33,      02分,       880,         0,     137/-,     245/255/277,        378/426
  9,      荆门,     15:10,     15:13,      03分,       919,         0,   146.5/-,   260.5/271/294,      404.5/456
 10,      钟祥,     15:51,     15:53,      02分,       960,         0,   149.5/-,   266.5/277/301,      415.5/468
 11,      京山,     16:36,     16:39,      03分,      1005,         0,   153.5/-,   273.5/284/309,      427.5/482
 12,      应城,     17:26,     17:29,      03分,      1055,         0,   163.5/-,   289.5/301/327,      452.5/510
 13,      武昌,     19:39,     20:09,      30分,      1188,         0,   173.5/-,   305.5/318/345,      476.5/537
 14,      鹰潭,     04:29,     04:45,      16分,      1718,         0,       0/-,           0/0/0,            0/0
 15,      上饶,     06:24,     06:30,      06分,      1833,         0,     233/-,     404/420/456,        634/714
 16,      玉山,     06:51,     06:55,      04分,      1860,         0,     236/-,     410/426/463,        646/728
 17,      江山,     07:44,     07:47,      03分,      1913,         0,     236/-,     410/426/463,        646/728
 18,      金华,     09:15,     09:21,      06分,      2004,         0,     248/-,     430/447/486,        676/762
 19,      义乌,     09:55,     09:58,      03分,      2044,         0,     252/-,     437/454/494,        689/776
 20,      杭州,     11:31,     11:31,      00分,      2140,         0,     271/-,     466/484/526,        733/826
