   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  乌鲁木齐,         -,     21:03,         -,         -,         -,         -,               -,              -
  2,乌鲁木齐南,     21:18,     21:38,      20分,        15,         0,       8/-,        54/57/61,          78/88
  3,    吐鲁番,     23:19,     23:25,      06分,       136,         0,    23.5/-,      69.5/73/79,      104.5/118
  4,      鄯善,     01:01,     01:07,      06分,       238,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      哈密,     04:02,     04:12,      10分,       419,         0,      78/-,     139/145/157,        214/242
  6,      柳园,     08:05,     08:11,      06分,       662,         0,     115/-,     200/208/226,        312/352
  7,    疏勒河,     09:48,     09:54,      06分,       765,         0,   128.5/-,   222.5/231/252,      348.5/393
  8,    嘉峪关,     11:44,     11:52,      08分,       881,         0,   148.5/-,   254.5/265/288,      398.5/449
  9,      酒泉,     12:11,     12:21,      10分,       908,         0,   148.5/-,   254.5/265/288,      398.5/449
 10,      张掖,     14:25,     14:31,      06分,      1042,         0,   168.5/-,   288.5/300/326,      450.5/508
 11,      山丹,     15:04,     15:06,      02分,      -359,         0,   173.5/-,   296.5/308/335,      464.5/524
 12,      金昌,     16:30,     16:32,      02分,      1167,         0,   189.5/-,   322.5/335/364,      504.5/569
 13,      武威,     17:23,     17:29,      06分,      1220,         0,     192/-,     328/341/371,        515/580
 14,    武威南,     17:44,     17:46,      02分,      1241,         0,     192/-,     328/341/371,        515/580
 15,      兰州,     21:04,     21:19,      15分,      1441,         0,     217/-,     370/385/418,        585/659
 16,      定西,     22:39,     22:41,      02分,      1536,         0,     229/-,     389/404/439,        613/691
 17,      陇西,     23:34,     23:36,      02分,      1591,         0,     240/-,     408/424/461,        640/721
 18,      天水,     01:40,     01:46,      06分,      1717,         0,     251/-,     426/443/481,        673/758
 19,      宝鸡,     04:25,     04:36,      11分,      1882,         0,   263.5/-,   446.5/464/504,      704.5/794
 20,    蔡家坡,     05:06,     05:16,      10分,      1923,         0,   268.5/-,   455.5/473/514,      718.5/810
 21,      杨陵,     05:44,     05:46,      02分,      1961,         0,   268.5/-,   455.5/473/514,      718.5/810
 22,      咸阳,     06:25,     06:27,      02分,      2002,         0,   273.5/-,   463.5/482/523,      734.5/828
 23,      西安,     06:54,     06:54,      00分,      2031,         0,   273.5/-,   463.5/482/523,      734.5/828
