   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  连云港东,         -,     18:14,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    东海县,     19:14,     19:18,       4分,        60,        60,      11/-,        57/62/65,     86.5/92.5
  3,      新沂,     19:48,     19:52,       4分,        94,       101,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  4,      邳州,     20:16,     20:19,       3分,       122,       138,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  5,      徐州,     21:11,     21:33,      22分,       177,       210,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  6,      蚌埠,     23:46,     23:50,       4分,       332,       374,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  7,      合肥,     02:19,     03:02,      43分,       485,       505,      72/-,     129/132/136,       197/204
  8,    安庆西,     04:42,     04:45,       3分,       628,       661,      91/-,     158/164/169,       243/253
  9,    天柱山,     05:07,     05:10,       3分,       653,       689,      93/-,     163/168/174,       251/263
 10,      太湖,     05:36,     05:39,       3分,       682,       723,      98/-,     171/176/182,       263/275
 11,      宿松,     06:07,     06:10,       3分,       713,       977,     102/-,     178/184/190,       274/285
 12,      黄梅,     06:28,     06:31,       3分,       734,       779,     102/-,     178/184/190,       274/285
 13,      九江,     07:47,     07:55,       8分,       813,       832,     112/-,     194/200/208,       301/315
 14,      南昌,     09:29,         -,          ,       915,       967,     124/-,     215/223/230,       336/351
