   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      武昌,         -,     16:05,         -,         -,         -,         -,               -,              -
  2,      鄂州,     17:08,     17:11,      03分,        63,         0,    12.5/-,      58.5/61/66,       89.5/101
  3,      黄石,     17:31,     17:41,      10分,        86,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,      阳新,     18:15,     18:19,      04分,       130,         0,    23.5/-,      69.5/73/79,      104.5/118
  5,      瑞昌,     19:02,     19:06,      04分,       177,         0,    32.5/-,      78.5/82/89,      118.5/134
  6,      庐山,     19:26,     19:29,      03分,       201,         0,       0/-,           0/0/0,            0/0
  7,      南昌,     20:36,     20:46,      10分,       271,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,      鹰潭,     23:09,     23:28,      19分,       424,         0,       0/-,           0/0/0,            0/0
  9,      上饶,     00:43,     00:49,      06分,       518,         0,      86/-,     152/158/172,        233/263
 10,      金华,     03:04,     03:23,      19分,       659,         0,     105/-,     184/191/208,        285/321
 11,      武义,     04:10,     04:13,      03分,       725,         0,     112/-,     194/202/219,        301/339
 12,      永康,     04:33,     04:39,      06分,       748,         0,     115/-,     200/208/226,        312/352
 13,      缙云,     05:10,     05:14,      04分,       785,         0,     119/-,     207/215/234,        324/365
 14,      丽水,     05:47,     05:49,      02分,       822,         0,     119/-,     207/215/234,        324/365
 15,      青田,     07:01,     07:03,      02分,       896,         0,   128.5/-,   222.5/231/252,      348.5/393
 16,      温州,     08:25,     08:25,      00分,       980,         0,   138.5/-, 238.5/246.5/270,      372.5/420
