   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西宁,         -,     08:35,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    平安驿,     09:04,     09:07,       3分,        29,        43,       -/-,           -/-/-,           -/-
  3,      乐都,     09:35,     09:38,       3分,        60,        73,       -/-,           -/-/-,           -/-
  4,    海石湾,     10:09,     10:13,       4分,        94,       122,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  5,      兰州,     11:39,     11:55,      16分,       184,       228,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  6,      陇西,     14:14,     14:16,       2分,       339,       430,       -/-,           -/-/-,           -/-
  7,      天水,     16:44,     16:55,      11分,       489,       576,       -/-,           -/-/-,           -/-
  8,      宝鸡,     19:34,     19:40,       6分,       659,       731,       -/-,           -/-/-,           -/-
  9,      杨陵,     20:34,     20:37,       3分,       719,       807,     105/-,     184/203/212,       285/303
 10,      咸阳,     21:22,     21:33,      11分,       767,       881,       -/-,           -/-/-,           -/-
 11,      西安,     21:57,     22:09,      12分,       802,       904,     115/-,     200/206/214,       312/325
 12,      渭南,     22:48,     22:50,       2分,       853,       960,       -/-,           -/-/-,           -/-
 13,      洛阳,     03:08,     03:24,      16分,      1113,      1291,       -/-,           -/-/-,           -/-
 14,      郑州,     05:06,     05:39,      33分,      1231,      1415,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 15,      商丘,     07:45,     07:58,      13分,      1390,      1618,       -/-,           -/-/-,           -/-
 16,      徐州,     09:32,     09:39,       7分,      1497,      1764,     201/-,     343/355/367,       542/566
 17,      蚌埠,     11:24,     11:35,      11分,      1609,      1928,       -/-,           -/-/-,           -/-
 18,      南京,     13:33,     13:39,       6分,      1738,      2112,     236/-,     399/414/428,       629/656
 19,      常州,     14:59,     15:03,       4分,      1824,      2248,       -/-,           -/-/-,           -/-
 20,      无锡,     15:30,     15:34,       4分,      1855,      2287,       -/-,           -/-/-,           -/-
 21,      苏州,     16:02,     16:06,       4分,      1887,      2329,       -/-,           -/-/-,           -/-
 22,      昆山,     16:33,     16:37,       4分,      1918,      2364,       -/-,           -/-/-,           -/-
 23,      上海,     18:01,         -,          ,      2006,      2401,   254.5/-,   434.5/478/500,     687.5/729
