   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      湛江,         -,     22:10,         -,         -,         -,         -,               -,              -
  2,      遂溪,     22:33,     22:36,      03分,        23,         0,       9/-,        55/58/63,          80/91
  3,      廉江,     22:56,     22:59,      03分,        46,         0,      11/-,        57/60/65,        86.5/98
  4,      化州,     23:52,     23:59,      07分,       102,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,    茂名西,     00:22,     00:28,      06分,       132,         0,    19.5/-,      65.5/68/74,       99.5/113
  6,      茂名,     00:41,     00:56,      15分,       151,         0,    21.5/-,      67.5/71/77,      102.5/116
  7,      肇庆,     05:08,     05:13,      05分,       418,         0,    54.5/-,   100.5/105/114,      155.5/176
  8,      佛山,     07:08,     07:13,      05分,       538,         0,      69/-,     123/128/139,        186/210
  9,      广州,     08:21,     08:41,      20分,       611,         0,      72/-,     129/134/146,        197/222
 10,    东莞东,     10:09,     10:14,      05分,       719,         0,     103/-,     176/183/199,        270/305
 11,      惠州,     10:57,     11:11,      14分,       767,         0,     111/-,     188/196/213,        289/326
 12,      河源,     12:04,     12:07,      03分,       834,         0,     122/-,     207/215/234,        317/357
 13,      龙川,     13:04,     13:44,      40分,       894,         0,     132/-,     225/234/254,        347/391
 14,      兴宁,     14:43,     14:58,      15分,       993,         0,     143/-,     240/250/271,        372/419
 15,      揭阳,     16:21,     16:25,      04分,      1091,         0,     155/-,     260/270/294,        405/457
 16,      潮州,     16:44,     16:48,      04分,      1114,         0,   161.5/-,   273.5/284/309,      422.5/476
 17,      汕头,     17:30,     17:30,      00分,      1160,         0,   161.5/-,   273.5/284/309,      422.5/476
