   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州东,         -,     10:24,         -,         -,         -,         -,               -,              -
  2,      惠州,     12:38,     12:42,      04分,       134,         0,       0/-,           0/0/0,            0/0
  3,      龙川,     14:32,     14:40,      08分,       248,         0,       0/-,           0/0/0,            0/0
  4,      信丰,     17:16,     17:20,      04分,       412,         0,      91/-,     154/160/166,        235/265
  5,      赣州,     18:04,     18:10,      06分,       460,         0,     100/-,     172/179/195,        264/298
  6,      兴国,     18:58,     19:08,      10分,       514,         0,     113/-,     194/202/219,        299/337
  7,      吉安,     20:22,     20:26,      04分,       598,         0,     126/-,     216/228/234,        335/378
  8,      向塘,     22:26,     22:50,      24分,       722,         0,     151/-,     253/263/286,        394/444
  9,      南昌,     23:13,     23:23,      10分,       769,         0,     154/-,     259/269/293,        403/454
 10,      九江,     00:40,     01:01,      21分,       856,         0,   168.5/-,   282.5/294/319,      439.5/495
 11,      宿松,     02:08,     02:12,      04分,       944,         0,   177.5/-,   297.5/309/336,      462.5/521
 12,    天柱山,     03:14,     03:18,      04分,      1010,         0,   187.5/-,   313.5/326/354,      489.5/552
 13,   安庆西,     03:42,     03:46,      04分,      1038,         0,   190.5/-,   319.5/332/360,     500.5/564
 14,      桐城,     04:12,     04:19,      07分,      1068,         0,   194.5/-,   326.5/339/369,      512.5/578
 15,      合肥,     06:15,     06:15,      00分,      1191,         0,   211.5/-, 352.5/368/377.5,      549.5/619
