   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郑州,         -,     13:10,         -,         -,         -,         -,               -,              -
  2,      长葛,     13:54,     13:57,      03分,        44,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      许昌,     14:12,     14:15,      03分,        62,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      临颍,     14:32,     14:35,      03分,        82,         0,    18.5/-,      64.5/67/73,       97.5/110
  5,      漯河,     14:59,     15:29,      30分,       109,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,    平顶山,     16:56,     17:00,      04分,       226,         0,    40.5/-,      86.5/90/98,      129.5/146
  7,  平顶山西,     17:32,     18:00,      28分,       262,         0,    40.5/-,      86.5/90/98,      129.5/146
  8,      鲁山,     18:17,     18:21,      04分,       307,         0,       0/-,           0/0/0,            0/0
  9,      南召,     18:58,     19:02,      04分,       348,         0,    46.5/-,     92.5/97/105,      140.5/159
 10,      南阳,     19:44,     19:48,      04分,       394,         0,    53.5/-,    99.5/104/113,      152.5/172
 11,      邓州,     20:33,     20:37,      04分,       443,         0,    62.5/-,   110.5/115/125,      166.5/188
 12,      襄阳,     21:47,     22:18,      31分,       517,         0,      72/-,     129/134/146,        197/222
 13,      谷城,     23:18,     23:24,      06分,       608,         0,      78/-,     139/145/157,        214/242
 14,      十堰,     00:26,     00:32,      06分,       676,         0,      91/-,     158/165/179,        243/274
 15,      安康,     03:00,     03:30,      30分,       830,         0,     115/-,     200/208/226,        312/352
 16,      万源,     05:21,     05:23,      02分,       971,         0,   135.5/-,   232.5/242/263,      360.5/406
 17,      达州,     06:59,     07:07,      08分,      1069,         0,   141.5/-,   244.5/254/276,      381.5/430
 18,      渠县,     07:54,     08:00,      06分,      1124,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,      广安,     08:30,     08:37,      07分,      1160,         0,   156.5/-,   268.5/279/303,      422.5/476
 20,    重庆北,     09:55,     09:55,      00分,      1245,         0,   168.5/-,   288.5/300/326,      450.5/508
