   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      肇庆,         -,     19:47,         -,         -,         -,         -,               -,              -
  2,      三水,     20:32,     20:39,      07分,        45,         0,    12.5/-,      65.5/68/74,            -/-
  3,      佛山,     21:06,     21:10,      04分,        79,         0,    16.5/-,      69.5/73/79,            -/-
  4,      广州,     21:36,     21:54,      18分,       109,         0,    19.5/-,      72.5/76/82,            -/-
  5,    韶关东,     00:12,     00:21,      09分,       265,         0,    56.5/-,   145.5/152/165,            -/-
  6,      衡阳,     03:48,     03:54,      06分,       481,         0,      94/-,     195/203/220,            -/-
  7,      株洲,     05:19,     05:25,      06分,       572,         0,     110/-,     220/229/249,            -/-
  8,      长沙,     06:04,     06:22,      18分,      -823,         0,     117/-,     233/242/263,            -/-
  9,      汨罗,     07:08,     07:15,      07分,      -759,         0,     124/-,     246/256/278,            -/-
 10,      岳阳,     07:57,     08:07,      10分,      -710,         0,     131/-,     256/266/289,            -/-
 11,    路口铺,     08:27,     08:30,      03分,       760,         0,   133.5/-,   261.5/272/296,            -/-
 12,      临湘,     08:40,     08:42,      02分,      -667,         0,   133.5/-,   261.5/272/296,            -/-
 13,      赤壁,     09:55,     10:05,      10分,       848,         0,   142.5/-,   276.5/288/312,            -/-
 14,      咸宁,     10:32,     10:35,      03分,       885,         0,   147.5/-,   284.5/296/321,            -/-
 15,      武昌,     11:28,     11:28,      00分,      -499,         0,   157.5/-,   300.5/312/340,            -/-
