   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郑州,         -,     10:50,         -,         -,         -,         -,               -,              -
  2,      许昌,     11:45,     11:48,      03分,        55,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      漯河,     12:26,     12:29,      03分,        96,         0,    21.5/-,      67.5/71/77,      102.5/116
  4,    驻马店,     13:08,     13:17,      09分,       138,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,      信阳,     14:16,     14:19,      03分,       206,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      武昌,     16:50,     16:56,      06分,       360,         0,      75/-,     133/138/151,        205/231
  7,      长沙,     20:49,     20:55,      06分,       599,         0,     115/-,     200/208/226,        312/352
  8,      株洲,     21:34,     21:41,      07分,       644,         0,     124/-,     215/224/243,        336/379
  9,      衡山,     22:32,     22:34,      02分,       702,         0,   135.5/-,   232.5/242/263,      360.5/406
 10,      衡阳,     23:11,     23:31,      20分,       741,         0,   138.5/-,   238.5/248/270,      372.5/420
 11,      永州,     01:38,     02:04,      26分,       888,         0,   152.5/-,   261.5/272/296,      409.5/462
 12,    桂林北,     04:11,     04:31,      20分,      1041,         0,   173.5/-,   296.5/308/335,      464.5/524
 13,      柳州,     06:30,     06:50,      20分,      1180,         0,   189.5/-,   322.5/335/364,      504.5/569
 14,      来宾,     07:40,     07:45,      05分,      1250,         0,     192/-,     328/341/371,        515/580
 15,      贵港,     09:13,     09:18,      05分,      1343,         0,     201/-,     343/357/387,        542/611
 16,      玉林,     10:36,     10:48,      12分,      1426,         0,     213/-,     363/377/410,        572/645
 17,      陆川,     11:16,     11:19,      03分,      1466,         0,     213/-,     363/377/410,        572/645
 18,      河唇,     12:19,     12:22,      03分,      1529,         0,     224/-,     381/396/430,        598/674
 19,      廉江,     12:32,     12:35,      03分,      1542,         0,     224/-,     381/396/430,        598/674
 20,    湛江西,     13:43,     13:46,      03分,      1613,         0,       0/-,           0/0/0,            0/0
 21,      雷州,     14:17,     14:20,      03分,      1647,         0,       0/-,           0/0/0,            0/0
 22,      徐闻,     15:33,     15:36,      03分,      1723,         0,       0/-,           0/0/0,            0/0
 23,      海口,     18:45,     18:45,      00分,      1915,         0,       0/-,           0/0/0,            0/0
