   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      湛江,         -,     08:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      遂溪,     08:43,     08:46,       3分,        23,        27,       9/-,        55/60/63,         80/86
  3,      廉江,     09:04,     09:07,       3分,        44,        52,       -/-,           -/-/-,           -/-
  4,      河唇,     09:18,     09:21,       3分,        58,        61,       -/-,           -/-/-,           -/-
  5,      文地,     09:47,     09:50,       3分,        87,        96,       -/-,           -/-/-,           -/-
  6,      陆川,     10:20,     10:25,       5分,       120,       139,       -/-,           -/-/-,           -/-
  7,      玉林,     10:58,     11:10,      12分,       158,       175,       -/-,           -/-/-,           -/-
  8,      贵港,     12:17,     12:22,       5分,       237,       264,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  9,      黎塘,     13:11,     13:15,       4分,       291,       318,       -/-,           -/-/-,           -/-
 10,    南宁东,     14:44,     14:51,       7分,       384,       427,    62.5/-,110.5/114.5/117.5,           -/-
 11,      南宁,     15:05,         -,          ,       405,       438,    64.5/-,115.5/119.5/122.5,           -/-
