   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    佳木斯,         -,     14:15,         -,         -,         -,         -,               -,              -
  2,      香兰,     14:57,     14:59,      02分,        42,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      晨明,     15:32,     15:34,      02分,        77,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      南岔,     15:56,     15:59,      03分,       101,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,      朗乡,     16:33,     16:35,      02分,       138,         0,    29.5/-,      75.5/79/86,      115.5/131
  6,      小白,     16:48,     16:50,      02分,       153,         0,       0/-,           0/0/0,            0/0
  7,      铁力,     17:35,     17:38,      03分,       200,         0,    41.5/-,      87.5/91/99,      132.5/150
  8,      庆安,     18:08,     18:11,      03分,       233,         0,    50.5/-,    96.5/101/109,      146.5/165
  9,      绥化,     18:50,     18:56,      06分,       275,         0,    54.5/-,   100.5/105/114,      155.5/176
 10,      呼兰,     19:50,     19:52,      02分,       335,         0,      69/-,     123/128/139,        186/210
 11,    哈尔滨,     20:20,     20:20,      00分,       365,         0,      72/-,     129/134/146,        197/222
