   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      安康,         -,     18:46,         -,         -,         -,         -,               -,              -
  2,    旬阳北,     19:30,     19:39,      09分,        44,         0,      11/-,        57/60/65,        83.5/95
  3,    小河镇,     20:03,     20:05,      02分,        77,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      镇安,     20:31,     20:34,      03分,       105,         0,    18.5/-,      64.5/67/73,       97.5/110
  5,      柞水,     20:56,     21:04,      08分,       130,         0,    23.5/-,      69.5/73/79,      104.5/118
  6,    西安南,     21:54,     21:56,      02分,       188,         0,    32.5/-,      78.5/82/89,      118.5/134
  7,      西安,     22:50,     23:12,      22分,       244,         0,    32.5/-,      78.5/82/89,      118.5/134
  8,    蒲城东,     00:22,     00:24,      02分,     -1104,         0,    53.5/-,    99.5/104/113,      152.5/172
  9,      延安,     02:25,     02:29,      04分,      -981,         0,      81/-,     144/150/163,        222/251
 10,      绥德,     04:50,     04:54,      04分,      -836,         0,     102/-,     178/185/201,        274/309
 11,      榆林,     06:08,     06:32,      24分,      -758,         0,     112/-,     194/202/219,        301/339
 12,      神木,     09:12,     09:12,      00分,      -574,         0,     124/-,     215/224/243,        336/379
