   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      温州,         -,     13:50,         -,         -,         -,         -,               -,              -
  2,      丽水,     15:50,     15:52,      02分,       120,         0,    21.5/-,      67.5/71/77,      102.5/116
  3,      缙云,     16:25,     16:27,      02分,       155,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,      永康,     17:00,     17:03,      03分,       190,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,      武义,     17:23,     17:28,      05分,       213,         0,    37.5/-,      83.5/87/95,      125.5/142
  6,      金华,     18:20,     18:42,      22分,       270,         0,    41.5/-,      87.5/91/99,      132.5/150
  7,      义乌,     19:16,     19:19,      03分,       326,         0,    46.5/-,     92.5/97/105,      140.5/159
  8,      杭州,     20:55,     21:15,      20分,       425,         0,    64.5/-,   115.5/120/131,      175.5/198
  9,    德清西,     22:08,     22:11,      03分,       498,         0,      72/-,     129/134/146,        197/222
 10,    长兴南,     23:13,     23:17,      04分,       563,         0,      78/-,     139/145/157,        214/242
 11,      宣城,     00:54,     00:58,      04分,       664,         0,      93/-,     163/170/184,        251/283
 12,      芜湖,     01:53,     01:59,      06分,       723,         0,     102/-,     178/185/201,        274/309
 13,      巢湖,     03:04,     03:08,      04分,       794,         0,     112/-,     194/202/219,        301/339
 14,      合肥,     04:03,     04:18,      15分,       853,         0,     115/-,     200/208/226,        312/352
 15,      淮南,     05:32,     05:37,      05分,       942,         0,   128.5/-,   222.5/231/252,      348.5/393
 16,      阜阳,     07:40,     07:59,      19分,      1070,         0,   141.5/-,   244.5/254/276,      381.5/430
 17,      亳州,     09:07,     09:11,      04分,      1157,         0,   152.5/-,   261.5/272/296,      409.5/462
 18,      商丘,     10:28,     10:34,      06分,      1238,         0,   156.5/-,   268.5/279/303,      422.5/476
 19,      兰考,     11:30,     11:34,      04分,      1300,         0,   168.5/-,   288.5/300/326,      450.5/508
 20,      开封,     12:05,     12:18,      13分,      1335,         0,   173.5/-,   296.5/308/335,      464.5/524
 21,      郑州,     13:04,     13:04,      00分,      1394,         0,   177.5/-,   304.5/317/344,      476.5/537
