   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    哈尔滨,         -,     12:37,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,  哈尔滨西,     12:46,     13:13,      27分,         9,         7,       8/-,        54/59/62,         78/84
  3,      扶余,     14:34,     14:37,       3分,       114,       102,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  4,      德惠,     15:19,     15:22,       3分,       159,       165,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  5,      长春,     16:19,     16:29,      10分,       222,       246,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  6,    公主岭,     17:07,     17:09,       2分,       270,       308,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  7,      四平,     17:48,     17:51,       3分,       311,       361,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  8,      昌图,     18:24,     18:34,      10分,       344,       414,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  9,      铁岭,     19:13,     19:15,       2分,       396,       479,      69/-,     123/126/130,       186/194
 10,    沈阳北,     20:05,     20:15,      10分,       445,       546,      75/-,     133/138/142,       205/214
 11,      新民,     21:26,     21:28,       2分,       526,       602,      81/-,     144/148/154,       222/231
 12,    大虎山,     22:11,     22:14,       3分,       571,       673,      93/-,     163/168/174,       251/263
 13,    沟帮子,     22:42,     22:45,       3分,       602,       715,      98/-,     171/176/182,       263/275
 14,      锦州,     23:28,     23:34,       6分,       648,       779,     102/-,     178/184/190,       274/285
 15,    葫芦岛,     00:07,     00:16,       9分,       687,       829,     112/-,     194/200/208,       301/315
 16,    山海关,     01:44,     01:50,       6分,       784,       963,     124/-,     215/223/230,       336/351
 17,      唐山,     03:49,     03:56,       7分,       912,      1136,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 18,      天津,     05:26,     05:33,       7分,      1006,      1259,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 19,      静海,     06:13,     06:15,       2分,      1053,      1312,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 20,      沧州,     06:58,     07:01,       3分,      1098,      1385,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 21,      泊头,     07:25,     07:27,       2分,      1125,      1424,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 22,      德州,     08:22,     08:24,       2分,      1182,      1498,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 23,      禹城,     09:07,     09:09,       2分,      1227,      1566,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 24,      晏城,     09:23,     09:26,       3分,      1243,      1584,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 25,    济南东,     10:05,     10:15,      10分,      1285,      1619,     192/-,     328/339/351,       515/537
 26,      淄博,     11:48,     11:51,       3分,      1388,      1726,     201/-,     343/355/367,       542/566
 27,      潍坊,     13:23,     13:25,       2分,      1483,      1826,     206/-,     353/365/377,       556/582
 28,    青岛北,     15:06,         -,          ,      1589,      1994,     224/-,     381/393/407,       598/625
