   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南宁,         -,     11:45,         -,         -,         -,         -,               -,              -
  2,      黎塘,     13:20,     13:25,      05分,        95,         0,       0/-,           0/0/0,            0/0
  3,      来宾,     14:09,     14:15,      06分,       144,         0,       0/-,           0/0/0,            0/0
  4,      柳州,     15:21,     15:28,      07分,       216,         0,       0/-,           0/0/0,            0/0
  5,      鹿寨,     16:07,     16:11,      04分,       262,         0,       0/-,           0/0/0,            0/0
  6,    桂林北,     18:20,     18:43,      23分,       395,         0,       0/-,           0/0/0,            0/0
  7,    兴安北,     19:19,     19:27,      08分,       454,         0,       0/-,           0/0/0,            0/0
  8,    全州南,     20:00,     20:03,      03分,       495,         0,       0/-,           0/0/0,            0/0
  9,    东安东,     20:47,     20:50,      03分,       542,         0,       0/-,           0/0/0,            0/0
 10,      永州,     21:16,     21:22,      06分,       571,         0,       0/-,           0/0/0,            0/0
 11,      祁阳,     21:45,     21:48,      03分,       600,         0,       0/-,           0/0/0,            0/0
 12,      祁东,     22:07,     22:11,      04分,       622,         0,       0/-,           0/0/0,            0/0
 13,      衡阳,     23:07,     23:23,      16分,       682,         0,       0/-,           0/0/0,            0/0
 14,      株洲,     00:48,     00:57,      09分,       783,         0,       0/-,           0/0/0,            0/0
 15,      长沙,     01:36,     01:43,      07分,       831,         0,       0/-,           0/0/0,            0/0
 16,      岳阳,     03:07,     03:21,      14分,       922,         0,       0/-,           0/0/0,            0/0
 17,      武昌,     06:06,     06:34,      28分,      1101,         0,       0/-,           0/0/0,            0/0
 18,      信阳,     09:12,     09:18,      06分,      1287,         0,       0/-,           0/0/0,            0/0
 19,      桐柏,     10:53,     10:58,      05分,       -52,         0,     192/-,     328/341/371,        515/580
 20,      唐河,     12:37,     12:44,      07分,        52,         0,     198/-,     337/350/381,        530/597
 21,      南阳,     13:38,     14:05,      27分,      1553,         0,       0/-,           0/0/0,            0/0
 22,      内乡,     15:06,     15:10,      04分,      1641,         0,     206/-,     353/367/399,        556/627
 23,      西峡,     15:40,     15:44,      04分,      1675,         0,       0/-,           0/0/0,            0/0
 24,      商南,     16:45,     16:47,      02分,      1740,         0,       0/-,           0/0/0,            0/0
 25,      商洛,     18:06,     18:09,      03分,      1821,         0,       0/-,           0/0/0,            0/0
 26,      西安,     21:32,     21:32,      00分,      2027,         0,       0/-,           0/0/0,            0/0
