   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  呼和浩特,         -,     07:04,         -,         -,         -,         -,               -,              -
  2,    包头东,     08:59,     09:15,      16分,       115,         0,    23.5/-,      69.5/73/79,      104.5/118
  3,      包头,     09:32,     09:44,      12分,       148,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,  鄂尔多斯,     11:29,     11:39,      10分,       265,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      榆林,     13:40,     14:00,      20分,       396,         0,      69/-,     123/128/139,        186/210
  6,      米脂,     14:57,     14:59,      02分,       473,         0,      75/-,     133/139/151,        205/231
  7,      绥德,     15:20,     15:25,      05分,       496,         0,      78/-,     139/145/157,        214/242
  8,    清涧县,     16:04,     16:07,      03分,       540,         0,      86/-,     152/158/172,        233/263
  9,      延安,     17:22,     17:30,      08分,       618,         0,      98/-,     171/178/193,        263/297
 10,    富县东,     18:34,     18:37,      03分,       690,         0,     105/-,     184/191/208,        285/321
 11,      西安,     22:03,     22:21,      18分,       899,         0,   138.5/-,   238.5/248/270,      372.5/420
 12,      商洛,     00:44,     00:51,      07分,      1060,         0,   152.5/-,   261.5/272/296,      409.5/462
 13,      南阳,     04:36,     05:01,      25分,      1292,         0,   180.5/-,   310.5/323/351,      488.5/551
 14,      信阳,     07:36,     07:48,      12分,      1472,         0,     198/-,     337/350/381,        530/597
 15,      罗山,     08:20,     08:23,      03分,      1516,         0,     201/-,     343/357/387,        542/611
 16,      息县,     08:44,     08:48,      04分,      1540,         0,     206/-,     353/367/399,        556/627
 17,      潢川,     09:17,     09:25,      08分,      1573,         0,     206/-,     353/367/399,        556/627
 18,      商城,     09:51,     09:55,      04分,      1607,         0,     213/-,     363/377/410,        572/645
 19,      固始,     10:13,     10:18,      05分,      1629,         0,     213/-,     363/377/410,        572/645
 20,      合肥,     12:34,     13:03,      29分,      1770,         0,     229/-,     389/404/439,        613/691
 21,      巢湖,     13:52,     13:55,      03分,      1848,         0,     236/-,     399/415/451,        629/709
 22,      芜湖,     15:02,     15:08,      06分,      1918,         0,     243/-,     414/430/468,        654/737
 23,      宣城,     16:03,     16:08,      05分,      1979,         0,     243/-,     414/430/468,        654/737
 24,    长兴南,     17:24,     17:27,      03分,      2060,         0,   254.5/-,   434.5/452/491,      687.5/775
 25,    德清西,     18:18,     18:21,      03分,      2114,         0,   263.5/-,   446.5/464/504,      704.5/794
 26,      杭州,     19:09,     19:09,      00分,      2165,         0,   268.5/-,   455.5/473/514,      718.5/810
