   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    攀枝花,         -,     19:12,         -,         -,         -,         -,               -,              -
  2,    桐子林,     19:35,     19:39,      04分,        23,         0,       9/-,        55/58/63,          80/91
  3,      米易,     20:10,     20:13,      03分,        58,         0,      11/-,        57/60/65,        86.5/98
  4,      永郎,     20:44,     20:47,      03分,        92,         0,    15.5/-,      61.5/64/70,       92.5/105
  5,      德昌,     21:20,     21:23,      03分,       128,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,      西昌,     22:24,     22:29,      05分,       192,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,      冕宁,     23:17,     23:21,      04分,       245,         0,    37.5/-,      83.5/87/95,      125.5/142
  8,      普雄,     01:44,     01:52,      08分,       392,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,      峨边,     05:23,     05:28,      05分,       611,         0,      72/-,     129/134/146,        197/222
 10,      燕岗,     06:42,     06:48,      06分,       690,         0,      81/-,     144/150/163,        222/251
 11,    乐山北,     07:14,     07:17,      03分,       722,         0,      86/-,     152/158/172,        233/263
 12,      眉山,     07:50,     07:53,      03分,       758,         0,       0/-,           0/0/0,            0/0
 13,      成都,     09:31,     09:31,      00分,       859,         0,     102/-,     178/185/201,        274/309
