   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     13:18,         -,         -,         -,         -,               -,              -
  2,      昆山,     13:59,     14:09,      10分,        41,         0,      11/-,        57/60/65,        83.5/95
  3,      苏州,     14:33,     14:38,      05分,        75,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      常州,     15:37,     15:41,      04分,       139,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      南京,     17:47,     18:07,      20分,       269,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,    滁州北,     18:51,     18:55,      04分,       333,         0,    51.5/-,    97.5/102/110,      149.5/169
  7,      明光,     19:59,     20:16,      17分,       401,         0,    62.5/-,   110.5/115/125,      166.5/188
  8,      蚌埠,     21:00,     21:04,      04分,       462,         0,      69/-,     123/128/139,        186/210
  9,      宿州,     22:03,     22:06,      03分,       525,         0,      78/-,     139/145/157,        214/242
 10,      徐州,     22:57,     23:30,      33分,       579,         0,      91/-,     158/165/179,        243/274
 11,    枣庄西,     00:24,     00:26,      02分,       666,         0,      98/-,     171/178/193,        263/297
 12,      滕州,     00:48,     00:51,      03分,       690,         0,     102/-,     178/185/201,        274/309
 13,      兖州,     01:31,     02:00,      29分,       733,         0,     105/-,     184/191/208,        285/321
 14,      曲阜,     02:25,     02:28,      03分,       787,         0,     112/-,     194/202/219,        301/339
 15,      泗水,     02:49,     02:52,      03分,       811,         0,     115/-,     200/208/226,        312/352
 16,      平邑,     03:18,     03:21,      03分,       840,         0,     119/-,     207/215/234,        324/365
 17,      费县,     03:48,     03:51,      03分,       870,         0,     124/-,     215/224/243,        336/379
 18,      临沂,     04:22,     04:27,      05分,       904,         0,   128.5/-,   222.5/231/252,      348.5/393
 19,      日照,     06:00,     06:00,      00分,      1002,         0,   141.5/-,   244.5/254/276,      381.5/430
