   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    阿尔山,         -,     15:06,         -,         -,         -,         -,               -,              -
  2,      白狼,     15:41,     15:43,      02分,        35,         0,       9/-,        55/58/63,          80/91
  3,    五叉沟,     16:37,     16:39,      02分,        91,         0,    12.5/-,      58.5/61/66,        87.5/99
  4,    明水河,     17:27,     17:29,      02分,       141,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      索伦,     18:11,     18:13,      02分,       185,         0,    23.5/-,      69.5/73/79,      104.5/118
  6,    德伯斯,     18:34,     18:36,      02分,       208,         0,    24.5/-,      70.5/74/80,      108.5/123
  7,    大石寨,     19:10,     19:12,      02分,       244,         0,    28.5/-,      74.5/78/85,      113.5/128
  8,    归流河,     19:55,     19:57,      02分,       289,         0,    37.5/-,      83.5/87/95,      125.5/142
  9,乌兰浩特,     20:32,     20:40,      08分,       326,         0,    40.5/-,      86.5/90/98,     129.5/146
 10,    葛根庙,     21:08,     21:10,      02分,       362,         0,    43.5/-,     89.5/93/101,      135.5/153
 11,      白城,     21:53,     22:08,      15分,       407,         0,    50.5/-,    96.5/101/109,      146.5/165
 12,      洮南,     22:32,     22:34,      02分,       446,         0,    53.5/-,    99.5/104/113,      152.5/172
 13,      黑水,     22:50,     22:52,      02分,       464,         0,    54.5/-,   100.5/105/114,      155.5/176
 14,    太平川,     00:04,     00:07,      03分,       538,         0,      69/-,     123/128/139,        186/210
 15,      双辽,     01:24,     01:29,      05分,      -822,         0,      81/-,     144/150/163,        222/251
 16,      四平,     02:41,     02:54,      13分,      -745,         0,      93/-,     163/170/184,        251/283
 17,      铁岭,     04:37,     04:39,      02分,       811,         0,     105/-,     184/191/208,        285/321
 18,      沈阳,     05:56,     05:56,      00分,      -550,         0,     115/-,     200/208/226,        312/352
