   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      怀化,         -,     16:15,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      溆浦,     17:30,     17:33,       3分,        62,       104,       -/-,           -/-/-,           -/-
  3,      安化,     18:31,     18:34,       3分,       123,       175,       -/-,           -/-/-,           -/-
  4,      新化,     19:08,     19:11,       3分,       160,       222,       -/-,           -/-/-,           -/-
  5,  冷水江东,     19:29,     19:32,       3分,       181,       243,       -/-,           -/-/-,           -/-
  6,      娄底,     20:32,     20:38,       6分,       257,       315,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  7,      湘乡,     21:18,     21:21,       3分,       290,       372,       -/-,           -/-/-,           -/-
  8,      湘潭,     21:52,     21:57,       5分,       324,       414,       -/-,           -/-/-,           -/-
  9,      株洲,     22:40,     22:49,       9分,       372,       440,       -/-,           -/-/-,           -/-
 10,      郴州,     01:51,     01:55,       4分,       563,       721,       -/-,           -/-/-,           -/-
 11,    韶关东,     03:34,     03:40,       6分,       666,       874,       -/-,           -/-/-,           -/-
 12,      广州,     06:13,     06:28,      15分,       825,      1095,       -/-,           -/-/-,           -/-
 13,      东莞,     07:43,     07:46,       3分,       915,      1166,       -/-,           -/-/-,           -/-
 14,    深圳东,     08:40,         -,          ,       985,      1234,   182.5/-,   336.5/371/387,     529.5/562
