   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宝鸡,         -,     07:05,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      兴平,     08:22,     08:25,       3分,        77,       127,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  3,      咸阳,     08:42,     08:45,       3分,        97,       150,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  4,      西安,     09:10,     09:30,      20分,       125,       173,    28.5/-,  74.5/79.5/82.5,   112.5/118.5
  5,      商洛,     11:56,     12:00,       4分,       291,       353,       -/-,           -/-/-,           -/-
  6,      丹凤,     12:34,     12:38,       4分,       329,       392,       -/-,           -/-/-,           -/-
  7,      西峡,     14:24,     14:27,       3分,       439,       517,       -/-,           -/-/-,           -/-
  8,      信阳,     18:19,     18:29,      10分,       674,       817,     124/-,     215/223/230,       336/351
  9,      潢川,     19:45,     19:49,       4分,       760,       921,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 10,      商城,     20:15,     20:18,       3分,       790,       962,       -/-,           -/-/-,           -/-
 11,      合肥,     22:44,     22:57,      13分,       939,      1161,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 12,      巢湖,     23:46,     23:50,       4分,      1001,      1225,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 13,      芜湖,     01:20,     01:26,       6分,      1095,      1302,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 14,      杭州,     05:35,     05:52,      17分,      1350,      1606,     201/-,     343/355/367,       542/566
 15,      绍兴,     07:06,         -,           ,      1441,      1669,     201/-,     343/355/367,       542/566
