   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      重庆,         -,     11:01,         -,         -,         -,         -,               -,              -
  2,      綦江,     12:37,     12:41,      04分,        96,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      赶水,     13:36,     13:43,      07分,       155,         0,    23.5/-,      69.5/73/79,      105.5/119
  4,      桐梓,     15:32,     15:41,      09分,       271,         0,    40.5/-,      86.5/90/98,      129.5/146
  5,      遵义,     16:47,     16:55,      08分,       346,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      贵阳,     20:00,     20:30,      30分,       539,         0,      69/-,     123/128/139,        186/210
  7,      安顺,     21:43,     21:51,      08分,       642,         0,      78/-,     139/145/157,        214/242
  8,      六枝,     22:32,     22:40,      08分,       691,         0,      86/-,     152/158/172,        233/263
  9,    六盘水,     00:08,     00:20,      12分,       787,         0,      98/-,     171/178/193,        263/297
 10,      宣威,     02:11,     02:17,      06分,       910,         0,     112/-,     194/202/219,        301/339
 11,      曲靖,     03:15,     03:22,      07分,       974,         0,     124/-,     215/224/243,        336/379
 12,      昆明,     04:56,     04:56,      00分,      1075,         0,   141.5/-,   244.5/254/276,      381.5/430
