   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      邯郸,         -,     13:53,         -,         -,         -,         -,               -,              -
  2,    沙河市,     14:12,     14:23,      11分,        19,         0,       9/-,        55/58/63,          80/91
  3,      邢台,     14:39,     14:44,      05分,        46,         0,      11/-,        57/60/65,        86.5/98
  4,      临城,     15:12,     15:20,      08分,        79,         0,    15.5/-,      61.5/64/70,       92.5/105
  5,    石家庄,     16:06,     16:12,      06分,       133,         0,    24.5/-,      70.5/74/80,      108.5/123
  6,      定州,     16:59,     17:02,      03分,       186,         0,    37.5/-,      83.5/87/95,      125.5/142
  7,      保定,     17:40,     17:48,      08分,       227,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,    高碑店,     18:29,     18:32,      03分,       276,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,    廊坊北,     21:00,     21:11,      11分,       427,         0,      69/-,     123/128/139,        186/210
 10,      天津,     22:16,     22:16,      00分,       503,         0,      78/-,     139/145/157,        214/242
