   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      福州,         -,     17:19,         -,         -,         -,         -,               -,              -
  2,    南平南,     20:15,     20:28,      13分,       176,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,    武夷山,     22:34,     22:42,      08分,       315,         0,    46.5/-,     92.5/97/105,      140.5/159
  4,      鹰潭,     01:25,     01:50,      25分,       486,         0,       0/-,           0/0/0,            0/0
  5,      九江,     05:15,     05:30,      15分,       716,         0,     102/-,     178/185/201,        274/309
  6,      武穴,     06:12,     06:16,      04分,      -667,         0,     112/-,     194/202/219,        301/339
  7,      蕲春,     06:44,     06:47,      03分,      -635,         0,     115/-,     200/208/226,        312/352
  8,      浠水,     07:07,     07:19,      12分,      -612,         0,     115/-,     200/208/226,        312/352
  9,      黄州,     07:43,     07:47,      04分,      -576,         0,     119/-,     207/215/234,        324/365
 10,      麻城,     08:30,     08:41,      11分,       911,         0,   128.5/-,   222.5/231/252,      348.5/393
 11,      新县,     09:44,     09:47,      03分,       985,         0,   135.5/-,   232.5/242/263,      360.5/406
 12,      光山,     11:01,     11:03,      02分,      1062,         0,   138.5/-,   238.5/248/270,      372.5/420
 13,      潢川,     11:17,     11:39,      22分,      -362,         0,   141.5/-,   244.5/254/276,      381.5/430
 14,      息县,     12:28,     12:34,      06分,      -291,         0,   141.5/-,   244.5/254/276,      381.5/430
 15,      罗山,     12:55,     12:59,      04分,      -264,         0,   148.5/-,   254.5/265/288,      398.5/449
 16,      信阳,     13:38,     13:38,      00分,      1219,         0,   152.5/-,   261.5/272/296,      409.5/462
