   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     19:42,         -,         -,         -,         -,               -,              -
  2,      曲靖,     21:32,     21:38,      06分,       110,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      宣威,     22:36,     22:43,      07分,       174,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,    六盘水,     00:12,     00:20,      08分,       270,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      安顺,     02:15,     02:19,      04分,       393,         0,      75/-,     133/139/151,        205/231
  6,      贵阳,     03:33,     03:53,      20分,       471,         0,      86/-,     152/158/172,        233/263
  7,      凯里,     06:15,     06:25,      10分,       633,         0,     112/-,     194/202/219,        301/339
  8,      玉屏,     08:35,     08:47,      12分,       773,         0,     124/-,     215/224/243,        336/379
  9,      怀化,     10:22,     10:37,      15分,       880,         0,   138.5/-,   238.5/248/270,      372.5/420
 10,      吉首,     12:02,     12:12,      10分,       980,         0,   148.5/-,   254.5/265/288,      398.5/449
 11,    张家界,     14:24,     14:41,      17分,      1122,         0,   163.5/-,   280.5/292/317,      438.5/494
 12,  石门县北,     16:29,     16:38,      09分,      1247,         0,   173.5/-,   296.5/308/335,      464.5/524
 13,      荆门,     19:32,     19:40,      08分,      1430,         0,     198/-,     337/350/381,        530/597
 14,      襄阳,     21:02,     21:20,      18分,      1520,         0,     206/-,     353/367/399,        556/627
 15,      邓州,     22:21,     22:23,      02分,      1599,         0,     213/-,     363/377/410,        572/645
 16,      南阳,     23:06,     23:08,      02分,      1644,         0,     217/-,     370/385/418,        585/659
 17,  平顶山西,     00:45,     00:57,      12分,      1743,         0,     229/-,     389/404/439,        613/691
 18,      汝州,     01:34,     01:37,      03分,      1792,         0,     236/-,     399/415/451,        629/709
 19,      济源,     04:11,     04:17,      06分,      1949,         0,     243/-,     414/430/468,        654/737
 20,      焦作,     05:15,     05:19,      04分,      2013,         0,     251/-,     426/443/481,        673/758
 21,      新乡,     06:10,     06:43,      33分,      2068,         0,   254.5/-,   434.5/452/491,      687.5/775
 22,      卫辉,     06:59,     07:16,      17分,      2117,         0,   254.5/-,   434.5/452/491,      687.5/775
 23,      安阳,     08:10,     08:12,      02分,      2188,         0,   263.5/-,   446.5/464/504,      704.5/794
 24,    石家庄,     10:30,     10:38,      08分,      2328,         0,   285.5/-,   483.5/502/546,      761.5/858
 25,      定州,     11:25,     11:27,      02分,      2383,         0,   290.5/-,   491.5/511/555,      775.5/874
 26,      保定,     12:31,     12:39,      08分,      2449,         0,   293.5/-,   497.5/517/562,      786.5/886
 27,    高碑店,     13:16,     13:17,      01分,      2494,         0,   293.5/-,   497.5/517/562,      786.5/886
 28,      涿州,     13:35,     13:52,      17分,      2513,         0,   299.5/-,   507.5/527/573,      802.5/904
 29,      北京,     14:55,     14:55,      00分,      2593,         0,   302.5/-,   513.5/534/580,      814.5/918
