   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郑州,         -,     16:52,         -,         -,         -,         -,               -,              -
  2,      长葛,     17:46,     17:48,      02分,        54,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      许昌,     18:03,     18:06,      03分,        71,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      漯河,     19:02,     19:05,      03分,       130,         0,    21.5/-,      67.5/71/77,      102.5/116
  5,      西平,     19:20,     19:53,      33分,       148,         0,    24.5/-,      70.5/74/80,      108.5/123
  6,    驻马店,     20:33,     20:36,      03分,       221,         0,    32.5/-,      78.5/82/89,      118.5/134
  7,      信阳,     21:35,     21:39,      04分,       283,         0,    46.5/-,     92.5/97/105,      140.5/159
  8,      广水,     22:24,     22:27,      03分,       332,         0,    53.5/-,    99.5/104/113,      152.5/172
  9,      孝感,     23:18,     23:21,      03分,       386,         0,    64.5/-,   115.5/120/131,      175.5/198
 10,      武昌,     00:24,     00:44,      20分,       452,         0,      75/-,     133/139/151,        205/231
 11,      岳阳,     03:01,     03:05,      04分,       609,         0,     102/-,     178/185/201,        274/309
 12,      长沙,     04:32,     04:40,      08分,       700,         0,     115/-,     200/208/226,        312/352
 13,      株洲,     06:01,     06:10,      09分,       789,         0,     124/-,     215/224/243,        336/379
 14,      衡阳,     07:35,     07:58,      23分,       883,         0,   138.5/-,   238.5/248/270,      372.5/420
 15,      祁东,     08:47,     08:49,      02分,       955,         0,   148.5/-,   254.5/265/288,      398.5/449
 16,      祁阳,     09:08,     09:18,      10分,       976,         0,   148.5/-,   254.5/265/288,      398.5/449
 17,      永州,     09:47,     09:53,      06分,      1015,         0,   152.5/-,   261.5/272/296,      409.5/462
 18,    东安东,     10:14,     10:17,      03分,      1042,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,    全州南,     10:59,     11:07,      08分,      1087,         0,   163.5/-,   280.5/292/317,      438.5/494
 20,    兴安北,     11:56,     11:59,      03分,      1144,         0,   168.5/-,   288.5/300/326,      450.5/508
 21,   桂林北,     12:39,     12:49,      10分,      1187,         0,   173.5/-,   296.5/308/334,     464.5/524
 22,      柳州,     15:20,     15:26,      06分,      1348,         0,   189.5/-,   322.5/335/364,      504.5/569
 23,      南宁,     19:03,     19:03,      00分,      1571,         0,     206/-,     353/367/399,        556/627
