   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      青岛,         -,     17:40,         -,         -,         -,         -,               -,              -
  2,      高密,     18:44,     18:46,      02分,        64,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      潍坊,     19:29,     19:32,      03分,       109,         0,    28.5/-,      74.5/78/85,      113.5/128
  4,      淄博,     21:04,     21:06,      02分,       204,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      济南,     22:14,     22:21,      07分,       274,         0,    54.5/-,   100.5/105/114,      155.5/176
  6,      泰山,     23:13,     23:23,      10分,       333,         0,       0/-,           0/0/0,            0/0
  7,      兖州,     00:21,     00:44,      23分,       401,         0,      75/-,     133/139/151,        205/231
  8,      济宁,     01:07,     01:10,      03分,       447,         0,      81/-,     144/150/163,        222/251
  9,      菏泽,     02:21,     02:30,      09分,       521,         0,      93/-,     163/170/184,        251/283
 10,    商丘南,     03:40,     03:44,      04分,       600,         0,     105/-,     184/191/208,        285/321
 11,      亳州,     04:25,     04:30,      05分,       645,         0,     112/-,     194/202/219,        301/339
 12,      阜阳,     05:39,     05:59,      20分,       719,         0,     124/-,     215/224/243,        336/379
 13,      麻城,     09:09,     09:26,      17分,       929,         0,   148.5/-,   254.5/265/288,      398.5/449
 14,      黄州,     10:15,     10:18,      03分,       995,         0,   156.5/-,   268.5/279/303,      422.5/476
 15,      九江,     12:08,     12:14,      06分,      1108,         0,   173.5/-,   296.5/308/335,      464.5/524
 16,      新干,     15:40,     15:44,      04分,      1320,         0,     198/-,     337/350/381,        530/597
 17,      吉安,     16:39,     16:58,      19分,      1379,         0,     206/-,     353/367/399,        556/627
 18,    井冈山,     18:44,     18:52,      08分,      1504,         0,     213/-,     363/377/410,        572/645
 19,      龙市,     19:17,     19:22,      05分,      1537,         0,     217/-,     370/385/418,        585/659
 20,      炎陵,     19:43,     19:51,      08分,      1563,         0,     217/-,     370/385/418,        585/659
 21,    茶陵南,     20:21,     20:28,      07分,      1601,         0,     224/-,     381/396/430,        598/674
 22,      安仁,     20:52,     20:58,      06分,      1632,         0,     229/-,     389/404/439,        613/691
 23,      衡阳,     23:24,     23:44,      20分,      1784,         0,     236/-,     399/415/451,        629/709
 24,      祁东,     00:41,     00:46,      05分,      1861,         0,     240/-,     408/424/461,        640/721
 25,      祁阳,     01:05,     01:13,      08分,      1885,         0,     243/-,     414/430/468,        654/737
 26,      永州,     01:51,     02:14,      23分,      1931,         0,     243/-,     414/430/468,        654/737
 27,    桂林北,     04:21,     04:41,      20分,      2081,         0,   263.5/-,   446.5/464/504,      704.5/794
 28,      柳州,     06:40,     06:58,      18分,      2220,         0,   273.5/-,   463.5/482/523,      734.5/828
 29,      南宁,     11:00,     11:00,      00分,      2480,         0,   293.5/-,   497.5/517/562,      786.5/886
