   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      承德,         -,     06:25,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    唐山北,     09:56,     10:15,      19分,       211,       173,    -/43.5,  74.5/79.5/82.5,           -/-
  3,      唐山,     10:40,     10:52,      12分,       255,       199,    -/46.5,  75.5/80.5/83.5,           -/-
  4,      芦台,     11:19,     11:30,      11分,       294,       241,    -/60.5,  86.5/91.5/94.5,           -/-
  5,      塘沽,     11:55,     11:58,       3分,       330,       282,    -/66.5,  89.5/94.5/97.5,           -/-
  6,      天津,     12:41,     12:56,      15分,       376,       322,    -/77.5,96.5/101.5/104.5,           -/-
  7,      沧州,     14:21,     14:28,       7分,       476,       448,   -/100.5,115.5/119.5/122.5,           -/-
  8,      泊头,     14:52,     14:55,       3分,       507,       487,     -/107,     123/126/130,           -/-
  9,      吴桥,     15:31,     15:33,       2分,       546,       539,     -/118,     133/138/142,           -/-
 10,      德州,     15:57,     16:22,      25分,       572,       561,     -/123,     139/144/148,           -/-
 11,      衡水,     17:11,     17:15,       4分,       646,       623,     -/136,     152/156/161,           -/-
 12,      辛集,     17:49,     17:53,       4分,       684,       670,     -/141,     158/164/169,           -/-
 13,      晋州,     18:08,     18:11,       3分,       703,       691,     -/146,     163/168/174,           -/-
 14,  石家庄北,     19:00,         -,          ,       755,       755,     -/159,     178/184/190,           -/-
